epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7444347837392021,0.5287942156923267,0.7311255037784576,0.6048149361283983,0.6060606060606061,0.5930735930735931
2,0.7010703915864035,0.5933198036915859,0.7162362156657998,0.5850802489354733,0.5854978354978355,0.5627705627705628
3,0.6965585094651365,0.608224273103278,0.7054879579704472,0.63421225024566,0.6190476190476191,0.6206709956709957
4,0.6932389550738864,0.6134097783813816,0.7362466966704856,0.5593678349164756,0.5027056277056277,0.5108225108225108
5,0.6852073594635608,0.6349080190135193,0.6937618048730612,0.6369963969865706,0.6439393939393939,0.6423160173160173
6,0.6829985600670958,0.6413281684054571,0.6924244587392253,0.6437929905011465,0.6304112554112554,0.6277056277056277
7,0.6806205510313994,0.6424586394221865,0.6905097976919343,0.6557484441532918,0.6304112554112554,0.6271645021645021
8,0.6616363872500027,0.6773836347922711,0.6811992780331078,0.6713887979037013,0.6547619047619048,0.6417748917748918
9,0.6667042258518194,0.6733787579480215,0.7122404540715233,0.6586144775630527,0.637987012987013,0.6271645021645021
10,0.6592611853982888,0.6850808691894561,0.6922421865507004,0.6659023910907305,0.6439393939393939,0.6277056277056277
11,0.6514213280740127,0.7005910858694981,0.6836741671467411,0.6571405175237471,0.6282467532467533,0.6358225108225108
12,0.6649982205403396,0.6681816778813507,0.7056154112021128,0.6454307238781526,0.6201298701298701,0.6163419913419913
13,0.6526835581056433,0.6912270819186369,0.6751548797347859,0.6837536849000982,0.6666666666666666,0.6672077922077922
14,0.6411402004996156,0.7097467436261498,0.6852617695790912,0.6853095316082541,0.6774891774891775,0.6688311688311688
15,0.6364274801771626,0.7180535835545404,0.7486769192444804,0.6160334097608909,0.6195887445887446,0.5984848484848485
16,0.634576343087589,0.7160472868695599,0.7244310979176005,0.6926793318047821,0.6358225108225108,0.6520562770562771
17,0.6417979060434827,0.7078716278782641,0.716656269192331,0.6213560432361611,0.5811688311688312,0.5844155844155844
18,0.6328459184154186,0.71889468485709,0.6769235533311826,0.6998034719947592,0.6753246753246753,0.6801948051948052
19,0.629312270139557,0.7295512068646213,0.6913977511432192,0.6822797248607927,0.6920995670995671,0.7077922077922078
20,0.6373678983426562,0.7168035063892833,0.669188106005345,0.7002129053390108,0.685064935064935,0.6801948051948052
