epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7740047387778759,0.5360818111654232,0.859669364783742,0.5591221749099247,0.6044372294372294,0.5351731601731602
2,0.7185868800928196,0.599241059943401,0.7602624415166517,0.5454471012119227,0.5275974025974026,0.5113636363636364
3,0.7064993493258953,0.5840622588114227,0.752652466661704,0.5515067147068458,0.5102813852813853,0.5335497835497836
4,0.6849032590786616,0.6183431952662722,0.7713169661501497,0.586554208974779,0.5914502164502164,0.5838744588744589
5,0.6999356063703696,0.5688191407254952,0.7114063957962421,0.6440386505076974,0.6341991341991342,0.6369047619047619
6,0.6767993159592152,0.6386030357602264,0.7207766805037811,0.6243858499836227,0.6314935064935064,0.6336580086580087
7,0.685566375652949,0.6110110625160793,0.7462523909519208,0.5663282017687521,0.48917748917748916,0.5227272727272727
8,0.6885124941666921,0.6124903524569076,0.7196496551919056,0.6014575827055355,0.645021645021645,0.6531385281385281
9,0.6644841556747755,0.6420761512734757,0.7364902030163949,0.6202096298722568,0.6141774891774892,0.6001082251082251
10,0.6670214968423048,0.6412400308721379,0.7595192036315206,0.580003275466754,0.5324675324675324,0.5584415584415584
11,0.6748842857778072,0.6513377926421404,0.7499667990736276,0.5797576154602031,0.5611471861471862,0.5735930735930735
12,0.6821836680173874,0.6211088242860818,0.71549732614001,0.6119390763183754,0.6071428571428571,0.6282467532467533
13,0.642038781195879,0.709866220735786,0.7255683458361786,0.6020307893874877,0.5800865800865801,0.5968614718614719
14,0.6526266013582548,0.672047851813738,0.7148430645465851,0.6256141500163773,0.6298701298701299,0.6239177489177489
15,0.6652199625968933,0.6725623874453306,0.7991514082895507,0.5980183426138225,0.6087662337662337,0.573051948051948
16,0.6613820753991604,0.6528813995369179,0.7177943603252417,0.6195545365214543,0.6396103896103896,0.658008658008658
17,0.6566978879272938,0.6960380756367378,0.8158976257485352,0.599737962659679,0.6277056277056277,0.6017316017316018
18,0.6594612586001555,0.6685747363004888,0.855339909547695,0.5302161808057648,0.5016233766233766,0.5081168831168831
19,0.6436920066674551,0.6851041934653975,0.7634262180109637,0.6328201768752048,0.6336580086580087,0.625
20,0.6563837553064028,0.6813738101363519,0.7395149894081489,0.5846708155912218,0.5844155844155844,0.5876623376623377
