epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.7152969176879261,0.5429580857555806,0.6017629640144214,0.6079073281289348,0.54296875,0.51953125
2,0.0003,0.6644055781054632,0.5878432632086077,0.6117907720699645,0.7267690757995467,0.6171875,0.5013020833333334
3,0.0003,0.6490948325945608,0.63448490444837,0.5785480612202695,0.680181314530345,0.5390625,0.515625
4,0.0003,0.6496599752126216,0.63548859804079,0.5706500473775362,0.727020901536137,0.6315104166666666,0.51953125
5,0.0003,0.6409760875216985,0.6509856271077565,0.5571012998882093,0.7678166708637623,0.66015625,0.53125
6,0.0003,0.6447182201733024,0.6300285048980248,0.5695279397462544,0.7187106522286578,0.6640625,0.42578125
7,0.0003,0.6310020588661093,0.6738899148867834,0.5555183772455182,0.7733568370687485,0.6809895833333334,0.7005208333333334
8,0.0003,0.6452189599165584,0.6407579894009957,0.5435760073494493,0.7861999496348527,0.71875,0.609375
9,0.0003,0.6188335871067874,0.7164866709490927,0.5431126167899684,0.7383530596826996,0.6666666666666666,0.5481770833333334
10,0.0003,0.6224525755800995,0.6917456238959371,0.5675936163517467,0.7703349282296651,0.6692708333333334,0.5403645833333334
11,0.0003,0.6439363378926185,0.6354685241689417,0.565227841076098,0.7814152606396374,0.67578125,0.55078125
12,0.0003,0.6287781089937171,0.6732174401798618,0.5336476982685557,0.7849408209519013,0.67578125,0.6028645833333334
13,0.0003,0.6291023483271877,0.6742913923237515,0.5462376527618944,0.7627801561319567,0.703125,0.5572916666666666
14,0.0003,0.6344052500419473,0.6529930142925967,0.5466724906051368,0.8113825232938806,0.7721354166666666,0.6184895833333334
15,0.0003,0.6417221922546681,0.6457965312349446,0.5389875027171352,0.7877109040543944,0.70703125,0.5950520833333334
16,0.0003,0.6163799069022055,0.6945258551469408,0.5763631243454782,0.7678166708637623,0.6471354166666666,0.5520833333333334
17,0.0003,0.6191703074395993,0.6902701943150795,0.5361538048376117,0.7904809871568874,0.7083333333333334,0.58203125
18,0.0003,0.6065813336668715,0.708316605106793,0.5310274184795848,0.8003021908839083,0.734375,0.6705729166666666
19,0.0003,0.6324985057901303,0.6588646218082543,0.558879672435292,0.7736086628053387,0.6744791666666666,0.6015625
20,0.0003,0.6271856116260737,0.6759274128793962,0.5752234647148534,0.7929992445227902,0.7252604166666666,0.6080729166666666
