threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.006740301847457886,0.0,0.5623700623700624,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.011672689020633698,0.006666666666666666,0.5619802494802495,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.01660507619380951,0.006666666666666666,0.5619802494802495,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.021537463366985324,0.011666666666666665,0.5619802494802495,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.026469850540161134,0.02,0.5619802494802495,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.031402237713336945,0.021666666666666664,0.5625,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.03633462488651276,0.02333333333333333,0.5625,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.04126701205968857,0.03,0.5626299376299376,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.04619939923286438,0.035,0.5630197505197505,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.05113178640604019,0.04333333333333333,0.5630197505197505,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.056064173579216,0.04833333333333333,0.5634095634095634,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.06099656075239182,0.04833333333333333,0.5634095634095634,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.06592894792556764,0.055,0.563539501039501,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.07086133509874344,0.05833333333333333,0.563539501039501,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.07579372227191926,0.06166666666666666,0.563539501039501,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.08072610944509506,0.07999999999999999,0.5627598752598753,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.08565849661827088,0.08166666666666668,0.5627598752598753,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.0905908837914467,0.09166666666666666,0.5617203742203742,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.0955232709646225,0.1,0.5617203742203742,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.10045565813779832,0.10833333333333332,0.5602910602910602,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.10538804531097412,0.11333333333333333,0.5597713097713097,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.11032043248414994,0.12166666666666666,0.5608108108108109,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.11525281965732576,0.12333333333333332,0.5606808731808732,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.12018520683050156,0.12833333333333333,0.5608108108108109,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.1251175940036774,0.13333333333333333,0.5610706860706861,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.13004998117685318,0.1383333333333333,0.5610706860706861,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.134982368350029,0.145,0.5612006237006237,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.13991475552320481,0.15333333333333335,0.5622401247401247,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.14484714269638063,0.155,0.5622401247401247,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.14977952986955645,0.165,0.561460498960499,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.15471191704273224,0.1716666666666667,0.5606808731808732,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.15964430421590806,0.17666666666666667,0.5601611226611226,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.16457669138908387,0.17833333333333334,0.5601611226611226,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.1695090785622597,0.18666666666666665,0.5596413721413721,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.1744414657354355,0.19166666666666665,0.5565228690228691,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.1793738529086113,0.2,0.5575623700623701,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.18430624008178711,0.21,0.5578222453222453,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.18923862725496293,0.22,0.5580821205821206,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.19417101442813875,0.225,0.557952182952183,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.19910340160131457,0.23333333333333336,0.5578222453222453,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.20403578877449036,0.23833333333333337,0.5578222453222453,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.20896817594766617,0.24333333333333335,0.5578222453222453,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.213900563120842,0.24666666666666667,0.5571725571725572,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2188329502940178,0.25,0.5571725571725572,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.22376533746719363,0.2533333333333333,0.5571725571725572,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.22869772464036944,0.2583333333333333,0.5573024948024948,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.23363011181354523,0.2633333333333333,0.5573024948024948,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.23856249898672105,0.26833333333333337,0.5566528066528067,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.24349488615989687,0.27166666666666667,0.5565228690228691,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.24842727333307268,0.27999999999999997,0.5567827442827443,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2533596605062485,0.28833333333333333,0.5544438669438669,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2582920476794243,0.295,0.5544438669438669,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2632244348526001,0.3,0.5537941787941788,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.26815682202577595,0.31,0.5561330561330561,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.27308920919895174,0.31499999999999995,0.5563929313929314,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.27802159637212753,0.32166666666666666,0.556912681912682,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2829539835453034,0.33,0.5571725571725572,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.28788637071847917,0.335,0.5571725571725572,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.292818757891655,0.34,0.5570426195426196,0.2692307692307692,0.795,0.21153846153846154,0.865,0.07692307692307693,0.925
0.2977511450648308,0.3516666666666666,0.5571725571725572,0.28846153846153844,0.7000000000000001,0.21153846153846154,0.865,0.07692307692307693,0.925
0.3026835322380066,0.3566666666666667,0.5575623700623701,0.3076923076923077,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.30761591941118244,0.37,0.5571725571725572,0.3076923076923077,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.3125483065843582,0.3783333333333333,0.5592515592515592,0.3076923076923077,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.31748069375753407,0.385,0.5617203742203742,0.3076923076923077,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.32241308093070986,0.39333333333333337,0.5619802494802495,0.3076923076923077,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.32734546810388565,0.405,0.5605509355509356,0.28846153846153844,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.3322778552770615,0.4083333333333334,0.5605509355509356,0.28846153846153844,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.3372102424502373,0.42166666666666663,0.5601611226611226,0.28846153846153844,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.34214262962341313,0.435,0.5618503118503119,0.28846153846153844,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
0.3470750167965889,0.4466666666666667,0.5622401247401247,0.28846153846153844,0.685,0.21153846153846154,0.865,0.07692307692307693,0.925
