epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7296440379292357,0.5653705475646645,0.7512317919585318,0.5623976416639371,0.547077922077922,0.5508658008658008
2,0.7016908244369856,0.6000408975862708,0.7206991125319712,0.6190632165083524,0.6055194805194806,0.5892857142857143
3,0.6903693313692131,0.6231055929378356,0.7047202095890629,0.6204552898788077,0.6125541125541125,0.6066017316017316
4,0.6843474564209483,0.6376049447496759,0.6977672431082536,0.6446118571896495,0.6271645021645021,0.6212121212121212
5,0.6830792651456945,0.634394870053707,0.7031515616160284,0.6481329839502129,0.6228354978354979,0.6109307359307359
6,0.6702826635510314,0.661387276992407,0.7307124639140721,0.5881100556829348,0.5427489177489178,0.5324675324675324
7,0.6630490342775981,0.6748101734674979,0.7004597353825875,0.6558303308221421,0.6374458874458875,0.6293290043290043
8,0.6696742603981417,0.6569502747083154,0.6835796171372089,0.665247297739928,0.6461038961038961,0.6482683982683982
9,0.6689103128084171,0.6658049879622199,0.7523779357792041,0.6166885031116934,0.5876623376623377,0.5762987012987013
10,0.6732519036025003,0.6595353108216556,0.6873819932842838,0.6599246642646577,0.5914502164502164,0.6103896103896104
11,0.6583096555635041,0.6894368479535774,0.6894235872529698,0.6541107107762856,0.66504329004329,0.6515151515151515
12,0.6580472565164753,0.6851696092351379,0.6817446048471176,0.6951359318702915,0.6596320346320347,0.6596320346320347
13,0.6545801063378652,0.6870138588801777,0.7468746049323942,0.6532918440877825,0.6406926406926406,0.6185064935064936
14,0.6537867381681803,0.6908991295758997,0.6726309446566695,0.696855551916148,0.6677489177489178,0.6596320346320347
15,0.6312896797080445,0.726892863757022,0.7241702521795162,0.6397805437274812,0.6612554112554112,0.6455627705627706
16,0.6447044558774412,0.7031799802456942,0.6997008357390716,0.6726989846053063,0.6428571428571429,0.6482683982683982
17,0.6414516914903728,0.7056531267362183,0.672605108868456,0.6830167048804454,0.6807359307359307,0.6920995670995671
18,0.6388764432832307,0.7120385517624545,0.7028065614561787,0.6335571568948575,0.6217532467532467,0.6369047619047619
19,0.6436140956442341,0.7027439965429965,0.7648850373171885,0.6020307893874877,0.547077922077922,0.5579004329004329
20,0.6264783524220285,0.730446323847151,0.6762978015325121,0.6936619718309859,0.6596320346320347,0.6525974025974026
