epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.7273318846668817,0.5385769531497644,0.5869948968552706,0.5723998992697054,0.5260416666666666,0.4791666666666667
2,0.0003,0.6895851566728237,0.5868536167874728,0.5530278473569635,0.6512213548224629,0.5338541666666666,0.4635416666666667
3,0.0003,0.6895723575863515,0.5894687348111832,0.6162319031723759,0.49508939813648956,0.4596354166666667,0.4622395833333333
4,0.0003,0.6938919275559506,0.5789026013820503,0.5585000577725863,0.6001007302946361,0.4856770833333333,0.4778645833333333
5,0.0003,0.6895232627877091,0.5861826673147229,0.5576821649283693,0.6363636363636364,0.51171875,0.48828125
6,0.0003,0.6847897685382922,0.584877749836225,0.5700166079035976,0.6872324351548729,0.5481770833333334,0.4661458333333333
7,0.0003,0.675350022175319,0.6215105344350288,0.5433857754657143,0.6978091160916645,0.5677083333333334,0.5104166666666666
8,0.0003,0.6762206569357959,0.6317438346611441,0.5495380895179615,0.6497104004029212,0.53125,0.5104166666666666
9,0.0003,0.6795985413863596,0.6147165106400964,0.5473302456370571,0.6560060438176781,0.5572916666666666,0.5013020833333334
10,0.0003,0.6851560393441744,0.5983812683586568,0.5970350462093688,0.6912616469403173,0.5794270833333334,0.51953125
11,0.0003,0.6774892747226366,0.6230584729823968,0.589870004800328,0.6507177033492823,0.515625,0.5169270833333334
12,0.0003,0.6808837847372072,0.6158206715834408,0.5578370094299316,0.6874842608914631,0.546875,0.5104166666666666
13,0.0003,0.6729884835119444,0.623032057648824,0.5307281665634691,0.7547217325610678,0.6171875,0.5572916666666666
14,0.0003,0.6776574598652775,0.6196773102850743,0.5399349269114042,0.6771594056912617,0.5299479166666666,0.5169270833333334
15,0.0003,0.6690871850051711,0.6355317934954883,0.5372530326508639,0.6764039284814908,0.5390625,0.515625
16,0.0003,0.6758842142985634,0.6191278713467594,0.5424774142733791,0.68471417778897,0.5872395833333334,0.546875
17,0.0003,0.6882145397782677,0.5872392806576362,0.5506122718777573,0.7139259632334425,0.578125,0.515625
18,0.0003,0.6735865760341858,0.6234018723188437,0.5726207975755658,0.7471669604633594,0.6184895833333334,0.5442708333333334
19,0.0003,0.670870872989165,0.6313264723906934,0.5512155587213081,0.6318307731050113,0.5065104166666666,0.4934895833333333
20,0.0003,0.6784414413404324,0.5982280594239344,0.5488967979163454,0.7151850919163939,0.58203125,0.52734375
