threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.34952637553215027,0.0,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.3541478648781776,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.35876935422420503,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.3633908435702324,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.3680123329162598,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.37263382226228714,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.3772553116083145,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.3818768009543419,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.38649829030036925,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.39111977964639666,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.395741268992424,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.40036275833845136,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.40498424768447877,0.0030581039755351682,0.6688311688311688,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.4096057370305061,0.0061162079510703364,0.6682900432900433,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.41422722637653353,0.0061162079510703364,0.6682900432900433,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.4188487157225609,0.009174311926605505,0.6682900432900433,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.42347020506858823,0.009174311926605505,0.6682900432900433,0.42857142857142855,0.37,0.3333333333333333,0.42,0.2857142857142857,0.465
0.42809169441461564,0.01834862385321101,0.6672077922077922,0.38095238095238093,0.375,0.3333333333333333,0.42,0.2857142857142857,0.465
0.432713183760643,0.027522935779816515,0.663961038961039,0.38095238095238093,0.375,0.2857142857142857,0.42,0.23809523809523808,0.465
0.4373346731066704,0.030581039755351678,0.663961038961039,0.38095238095238093,0.375,0.2857142857142857,0.42,0.23809523809523808,0.465
0.44195616245269775,0.039755351681957186,0.6672077922077922,0.42857142857142855,0.37,0.3333333333333333,0.4,0.23809523809523808,0.46
0.4465776517987251,0.04281345565749235,0.6672077922077922,0.42857142857142855,0.37,0.3333333333333333,0.4,0.23809523809523808,0.46
0.4511991411447525,0.04281345565749235,0.6672077922077922,0.42857142857142855,0.37,0.3333333333333333,0.4,0.23809523809523808,0.46
0.45582063049077987,0.05504587155963302,0.6634199134199135,0.42857142857142855,0.37,0.3333333333333333,0.4,0.23809523809523808,0.46
0.4604421198368073,0.07339449541284403,0.6688311688311688,0.42857142857142855,0.37,0.38095238095238093,0.4,0.2857142857142857,0.46
0.4650636091828346,0.07951070336391439,0.6693722943722944,0.42857142857142855,0.37,0.38095238095238093,0.4,0.2857142857142857,0.46
0.469685098528862,0.08868501529051988,0.6715367965367965,0.42857142857142855,0.37,0.38095238095238093,0.42,0.3333333333333333,0.465
0.4743065878748894,0.09785932721712538,0.6677489177489178,0.42857142857142855,0.37,0.38095238095238093,0.42,0.3333333333333333,0.465
0.4789280772209168,0.12844036697247707,0.663961038961039,0.42857142857142855,0.37,0.38095238095238093,0.42,0.3333333333333333,0.46
0.48354956656694414,0.15902140672782875,0.6628787878787878,0.38095238095238093,0.375,0.38095238095238093,0.42,0.3333333333333333,0.46
0.4881710559129715,0.19571865443425077,0.6504329004329005,0.38095238095238093,0.4,0.38095238095238093,0.42,0.3333333333333333,0.465
0.49279254525899885,0.2262996941896024,0.6423160173160173,0.38095238095238093,0.4,0.38095238095238093,0.43,0.19047619047619047,0.54
0.49741403460502626,0.25076452599388377,0.6498917748917749,0.42857142857142855,0.41000000000000003,0.38095238095238093,0.435,0.19047619047619047,0.54
0.5020355239510537,0.2752293577981651,0.6628787878787878,0.47619047619047616,0.41000000000000003,0.42857142857142855,0.435,0.19047619047619047,0.54
0.506657013297081,0.30581039755351686,0.6558441558441559,0.47619047619047616,0.41000000000000003,0.42857142857142855,0.44,0.19047619047619047,0.54
0.5112785026431084,0.3425076452599388,0.6515151515151515,0.47619047619047616,0.41000000000000003,0.42857142857142855,0.44,0.19047619047619047,0.54
0.5158999919891357,0.3730886850152905,0.6547619047619048,0.47619047619047616,0.41000000000000003,0.42857142857142855,0.44,0.19047619047619047,0.54
0.5205214813351631,0.3944954128440366,0.6336580086580087,0.42857142857142855,0.41500000000000004,0.38095238095238093,0.44,0.19047619047619047,0.54
0.5251429706811905,0.4250764525993884,0.6439393939393939,0.42857142857142855,0.42,0.3333333333333333,0.465,0.14285714285714285,0.56
0.5297644600272179,0.44954128440366964,0.6412337662337663,0.42857142857142855,0.42,0.3333333333333333,0.465,0.14285714285714285,0.56
0.5343859493732452,0.47706422018348627,0.6547619047619048,0.47619047619047616,0.41500000000000004,0.3333333333333333,0.465,0.14285714285714285,0.56
