epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7661253654878903,0.5508088604974418,0.7754176566177916,0.5354569276121848,0.5102813852813853,0.5183982683982684
2,0.7272340405221079,0.5725756365894774,0.7041530234551211,0.6321650835244023,0.6558441558441559,0.6482683982683982
3,0.689778668272729,0.6422381924112028,0.6972992981610313,0.617097936455945,0.6152597402597403,0.6044372294372294
4,0.6856373634213716,0.6425487238636027,0.7251707745619141,0.6251228300032755,0.6266233766233766,0.6087662337662337
5,0.6929489740359238,0.629092360926271,0.7013106862886236,0.6297084834588929,0.6185064935064936,0.6179653679653679
6,0.6881417914153704,0.6295064028628042,0.6971873570837377,0.6162790697674418,0.5946969696969697,0.6055194805194806
7,0.6758476978813122,0.6624079496051815,0.7538555022044284,0.5819685555191615,0.54004329004329,0.5546536796536796
8,0.6817425909774756,0.6439387217933931,0.7332785798504448,0.5840157222404193,0.5752164502164502,0.5865800865800865
9,0.6662926338077371,0.669668470706533,0.6791944149255024,0.651817884048477,0.6358225108225108,0.6390692640692641
10,0.6637658690315446,0.6835684500044361,0.8488998990904665,0.5808221421552571,0.5427489177489178,0.5367965367965368
11,0.6483755650084003,0.7063851181498241,0.719714562371601,0.6026039960694399,0.6536796536796536,0.637987012987013
12,0.6576120827712265,0.7017715079998817,0.6997102494451248,0.6359318702915165,0.6222943722943723,0.6293290043290043
13,0.6652224512661205,0.6925590749120161,0.7352946482667135,0.5943334425155584,0.566017316017316,0.5692640692640693
14,0.6619223708420797,0.6774317570165321,0.8754945180467145,0.6075990828693089,0.5844155844155844,0.5892857142857143
15,0.6597128249461355,0.6994647029249106,0.7358539204714131,0.6024402227317392,0.6190476190476191,0.5887445887445888
16,0.6609508601668613,0.6874574867654453,0.7277068193170273,0.5982640026203734,0.5735930735930735,0.5703463203463204
17,0.6491486921809078,0.7015644870316151,1.3099018608758208,0.5612512283000327,0.5140692640692641,0.5097402597402597
18,0.6444318690331153,0.7156419128737468,0.7429987408152414,0.6376514903373731,0.6185064935064936,0.612012987012987
19,0.6354822247246512,0.7256232809866028,0.6958250859097239,0.6159515230920406,0.6471861471861472,0.6304112554112554
20,0.6533656054072909,0.7068730961464526,0.6949093891393154,0.6276613167376351,0.5984848484848485,0.5822510822510822
