epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.746669223885131,0.502546453484783,0.7236090522111374,0.5737798886341303,0.6055194805194806,0.5714285714285714
2,0.0003,0.7115998067107855,0.5729867584418791,0.7241572019521614,0.5910579757615461,0.6255411255411255,0.5611471861471862
3,0.0003,0.7035527698354783,0.5943268102969319,0.7032982226723196,0.6500982640026204,0.6823593073593074,0.6547619047619048
4,0.0003,0.7089314749817444,0.5534407988147416,0.7173586403011182,0.571323288568621,0.558982683982684,0.5503246753246753
5,0.0003,0.7005501887767144,0.6033898697450459,0.7101412974184077,0.6319194235178512,0.6044372294372294,0.5974025974025974
6,0.0003,0.6969421085578943,0.6074371874807087,0.8095547137639574,0.5280871274156568,0.4778138528138528,0.48484848484848486
7,0.0003,0.691398650797364,0.6170249706772023,0.702706207740562,0.6152145430723878,0.6553030303030303,0.6314935064935064
8,0.0003,0.6914449971485761,0.6157363108833879,0.7009325741992449,0.6299541434654439,0.6293290043290043,0.6114718614718615
9,0.0003,0.6927269310733072,0.6150263905179332,0.7012646934672597,0.6139862430396331,0.5714285714285714,0.5746753246753247
10,0.0003,0.6893569244278802,0.6206015803444657,1.039566722849458,0.5239109073042909,0.48917748917748916,0.48484848484848486
11,0.0003,0.6870842944562825,0.6348308537564047,0.7088068958816178,0.5926957091385523,0.5735930735930735,0.573051948051948
12,0.0003,0.6874199108360639,0.632581486511513,0.7098785708074541,0.6338847035702587,0.6255411255411255,0.6093073593073594
13,0.0003,0.6878074312521741,0.6224689795666399,0.6983350349493348,0.6270062233868327,0.6531385281385281,0.6271645021645021
14,0.0003,0.680971172120836,0.6383380146922649,0.6986761549744037,0.6363413036357681,0.6396103896103896,0.6158008658008658
15,0.0003,0.6818479103979722,0.6410812395826903,0.7041138569149402,0.636586963642319,0.6212121212121212,0.6168831168831169
16,0.0003,0.6825776002765481,0.6357954194703377,0.7078049469978438,0.6326564035375041,0.6358225108225108,0.6136363636363636
17,0.0003,0.6897499968023861,0.6173992221742083,0.7000890969318716,0.6408450704225352,0.6661255411255411,0.6314935064935064
18,0.0003,0.6785556808795804,0.6488730014198407,0.6963651725276165,0.6259416966917786,0.6471861471861472,0.6168831168831169
19,0.0003,0.6681156456860062,0.6647053830483363,0.7094057984308365,0.6326564035375041,0.6369047619047619,0.6309523809523809
20,0.0003,0.6763415370891297,0.6472506018890055,0.7068606448282889,0.6239764166393711,0.6563852813852814,0.6417748917748918
