epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7541315182361727,0.5041476325699117,0.7532065815608436,0.576564035375041,0.5871212121212122,0.5698051948051948
2,0.6988356798302894,0.6043235693561331,0.7234961656620014,0.6020307893874877,0.6233766233766234,0.6147186147186147
3,0.6993821022557277,0.5962597999876535,0.7047747659756138,0.6198001965280052,0.6168831168831169,0.6277056277056277
4,0.7010570702989117,0.5952142107537503,0.8282021510127123,0.5480674746151326,0.5,0.5221861471861472
5,0.693270655706817,0.6176230014198407,0.6960605414817822,0.636586963642319,0.6536796536796536,0.6471861471861472
6,0.6947536158405877,0.6141544231125378,0.7036349509105041,0.6245496233213232,0.6320346320346321,0.6304112554112554
7,0.6908750998818017,0.6175419778998703,0.7070621351401011,0.6202915165411071,0.6093073593073594,0.6022727272727273
8,0.6745843022087821,0.6544732699549355,0.693281526139023,0.6523092040615788,0.6325757575757576,0.6309523809523809
9,0.6823023322360967,0.6434077720846966,0.7160733629257308,0.6409269570913855,0.6233766233766234,0.6228354978354979
10,0.6718447608106276,0.6617345206494228,0.7215052064770223,0.6199639698657059,0.6179653679653679,0.6011904761904762
11,0.6692086675587823,0.6699410457435644,0.6924259479439586,0.6556665574844416,0.6352813852813853,0.6304112554112554
12,0.6850804476176992,0.6419956478794987,0.7026895768598679,0.6326564035375041,0.6417748917748918,0.6206709956709957
13,0.6692954594013738,0.6646436508426447,0.6891812769644851,0.6585325908942025,0.6536796536796536,0.6417748917748918
14,0.6584157762963787,0.6856904747206618,0.7028952108792937,0.6238945299705208,0.6320346320346321,0.6087662337662337
15,0.6566208115979737,0.6846873263781715,0.7316531580887075,0.6198820831968556,0.6536796536796536,0.6222943722943723
16,0.6559412919228373,0.6888156676338045,0.6919993859365445,0.6777759580740256,0.6612554112554112,0.6520562770562771
17,0.6583775294372459,0.6876196061485277,0.7047792577415432,0.6232394366197183,0.5497835497835498,0.5714285714285714
18,0.6533683908531089,0.6916321995184888,0.709748597228928,0.6469046839174583,0.6688311688311688,0.6542207792207793
19,0.64800006844639,0.6982838446817705,0.7106567417992,0.6577137242056993,0.6628787878787878,0.6682900432900433
20,0.6519026327756495,0.6978903018704858,0.6898820406617739,0.6561578774975434,0.6542207792207793,0.6553030303030303
