threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.0005320310592651367,0.0,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.005522744059562683,0.0016666666666666666,0.5014293139293139,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.01051345705986023,0.0016666666666666666,0.5014293139293139,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.015504170060157776,0.005,0.501039501039501,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.020494883060455323,0.006666666666666666,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.02548559606075287,0.006666666666666666,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.030476309061050415,0.008333333333333333,0.5023388773388774,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.03546702206134796,0.016666666666666666,0.5025987525987526,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.04045773506164551,0.018333333333333333,0.502468814968815,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.04544844806194306,0.02,0.502468814968815,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.11538461538461539,0.455
0.050439161062240605,0.021666666666666664,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.09615384615384616,0.515
0.05542987406253815,0.03,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.09615384615384616,0.515
0.06042058706283569,0.03,0.5019490644490644,0.15384615384615385,0.375,0.11538461538461539,0.41000000000000003,0.09615384615384616,0.515
