threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.11,0.09174311926605505,0.6704545454545454,0.42857142857142855,0.36,0.38095238095238093,0.375,0.23809523809523808,0.43
0.115,0.09174311926605505,0.6704545454545454,0.42857142857142855,0.36,0.38095238095238093,0.375,0.23809523809523808,0.43
0.12,0.10091743119266053,0.672077922077922,0.42857142857142855,0.36,0.3333333333333333,0.375,0.23809523809523808,0.43
0.125,0.10397553516819573,0.6726190476190477,0.42857142857142855,0.36,0.3333333333333333,0.375,0.23809523809523808,0.43
0.13,0.11009174311926603,0.672077922077922,0.42857142857142855,0.36,0.38095238095238093,0.375,0.23809523809523808,0.43
0.135,0.11620795107033641,0.670995670995671,0.42857142857142855,0.36,0.38095238095238093,0.375,0.23809523809523808,0.43
0.14,0.11926605504587157,0.6693722943722944,0.42857142857142855,0.36,0.38095238095238093,0.375,0.23809523809523808,0.43
0.145,0.13149847094801223,0.672077922077922,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.15,0.13761467889908258,0.672077922077922,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.155,0.13761467889908258,0.672077922077922,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.16,0.14067278287461774,0.6715367965367965,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.165,0.1437308868501529,0.6715367965367965,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.17,0.14678899082568808,0.6715367965367965,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.17500000000000002,0.14678899082568808,0.6715367965367965,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.18,0.15596330275229356,0.6731601731601732,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.185,0.15596330275229356,0.6731601731601732,0.47619047619047616,0.355,0.38095238095238093,0.375,0.23809523809523808,0.43
0.19,0.165137614678899,0.672077922077922,0.47619047619047616,0.365,0.3333333333333333,0.385,0.19047619047619047,0.435
0.195,0.1681957186544342,0.6693722943722944,0.38095238095238093,0.375,0.2857142857142857,0.39,0.19047619047619047,0.435
0.2,0.18042813455657486,0.6655844155844156,0.38095238095238093,0.375,0.2857142857142857,0.395,0.19047619047619047,0.435
