epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7543869299047133,0.5034299956787456,0.7466001312849354,0.5779561087454962,0.5871212121212122,0.573051948051948
2,0.7099513017274196,0.5869189456139268,0.715677801439886,0.5928594824762529,0.6130952380952381,0.6109307359307359
3,0.7001830954956852,0.5977297981356874,0.7106056124974464,0.623157549950868,0.5887445887445888,0.6006493506493507
4,0.7034132316221599,0.5874706772022964,0.7628814213501933,0.5586308548968228,0.5010822510822511,0.5346320346320347
5,0.6869406366659925,0.6300157417124513,0.6946641107400259,0.6256141500163773,0.5882034632034632,0.6228354978354979
6,0.690876035440981,0.6251967714056423,0.6954998486085769,0.6414182771044874,0.6277056277056277,0.6341991341991342
7,0.6858309850973241,0.6279940119760479,0.6993112708997289,0.6363413036357681,0.6082251082251082,0.6125541125541125
8,0.6716140253871095,0.6611519229582073,0.6851139478727218,0.6684408778250901,0.6423160173160173,0.6461038961038961
9,0.6765909958509059,0.6546276004691648,0.71007887103142,0.6468227972486079,0.6287878787878788,0.6239177489177489
10,0.6641507551171422,0.6790735539230817,0.7050446046784019,0.6479692106125123,0.6233766233766234,0.6174242424242424
11,0.6614837450918809,0.6847837829495648,0.6841819776672107,0.6675401244677367,0.6406926406926406,0.6406926406926406
12,0.6740359994321088,0.6566570467312797,0.6941360302656798,0.6523910907304291,0.6466450216450217,0.6287878787878788
13,0.6599969911419489,0.683988980801284,0.6860951105935857,0.6707337045528988,0.6493506493506493,0.6304112554112554
14,0.6522366553350212,0.6933607012778567,0.6882936691107735,0.678676711431379,0.6661255411255411,0.6617965367965368
15,0.6491678452180102,0.6990632137786283,0.7232519163997895,0.6364231903046184,0.645021645021645,0.6352813852813853
16,0.647216940822165,0.7023350206802889,0.6977828086242763,0.6846544382574516,0.6439393939393939,0.6569264069264069
17,0.6511266998995363,0.6964974689795667,0.7073852298638872,0.6170160497870947,0.5741341991341992,0.5903679653679653
18,0.6491021904290891,0.6945760540774122,0.6841783263814558,0.6727808712741565,0.6737012987012987,0.6877705627705628
19,0.6395400771907732,0.7141413050188283,0.7108650511466764,0.6691778578447429,0.6628787878787878,0.6785714285714286
20,0.6459206884982539,0.7111704426199148,0.6801006749317916,0.6718801179168031,0.6590909090909091,0.6726190476190477
