epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.7131120196619052,0.578394785291337,0.563783750199435,0.7829326923076924,0.6614583333333334,0.6015625
2,0.0003,0.6533978702097065,0.6280738418669454,0.548602911463955,0.7485576923076923,0.578125,0.4947916666666667
3,0.0003,0.6650864481925964,0.5943474150370702,0.5940791744934885,0.6536057692307692,0.5546875,0.4622395833333333
4,0.0003,0.6564479595972769,0.6176344728068865,0.5793488360287851,0.7064903846153846,0.625,0.44921875
5,0.0003,0.6216816398159034,0.6673732397870329,0.554967765222516,0.7504807692307692,0.6380208333333334,0.5247395833333334
6,0.0003,0.6368488355096001,0.6515698860526447,0.5698974665842558,0.6790865384615384,0.5247395833333334,0.47265625
7,0.0003,0.6262039908132535,0.6440264716126786,0.5800576565558451,0.7528846153846154,0.6510416666666666,0.5651041666666666
8,0.0003,0.621359399370779,0.6824501169328756,0.562111356802154,0.7091346153846154,0.6145833333333334,0.55859375
9,0.0003,0.593404044202492,0.7275314723590586,0.5684708315029479,0.7567307692307692,0.6627604166666666,0.57421875
10,0.0003,0.6287774574397423,0.6632034632034632,0.5612450545294243,0.7528846153846154,0.63671875,0.5703125
11,0.0003,0.6472100678922542,0.62555605314226,0.7211627076592362,0.7442307692307693,0.62109375,0.609375
12,0.0003,0.6082250587010788,0.7142558590834452,0.5694807977007147,0.7694711538461538,0.6901041666666666,0.671875
13,0.0003,0.6260966506774367,0.6688361446982136,0.5553419046234667,0.7353365384615385,0.65234375,0.6302083333333334
14,0.0003,0.6213347025061282,0.680001990346818,0.5558402475557829,0.7581730769230769,0.6458333333333334,0.5794270833333334
15,0.0003,0.611615349343941,0.6780116435288849,0.5641640299244931,0.7418269230769231,0.6276041666666666,0.6119791666666666
16,0.0003,0.6030564851455544,0.7004030452306315,0.5757871887140107,0.7245192307692307,0.6731770833333334,0.6692708333333334
17,0.0003,0.6213050238830221,0.6661392247599144,0.5806897606766015,0.7548076923076923,0.6549479166666666,0.5963541666666666
18,0.0003,0.623324710995015,0.6655122655122655,0.5469094525303757,0.7622596153846154,0.6653645833333334,0.6184895833333334
19,0.0003,0.6134271686808986,0.6901129521819177,0.5556937100594503,0.723798076923077,0.6302083333333334,0.6197916666666666
20,0.0003,0.6369606054435342,0.6660894660894661,0.5794640382130941,0.7536057692307693,0.6627604166666666,0.6692708333333334
