epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6918044337176968,0.5824530348883686,0.6060839002592522,0.6721228909594561,0.54296875,0.4934895833333333
2,0.0003,0.6571460878707573,0.5787557814195169,0.6113854353887993,0.6492067489297406,0.5546875,0.4791666666666667
3,0.0003,0.6093813764431716,0.6974247701707303,1.1644501456043177,0.7590027700831025,0.6744791666666666,0.55859375
4,0.0003,0.6348310539251778,0.6571404099811569,0.6632864454336334,0.7945101989423319,0.6979166666666666,0.609375
5,0.0003,0.6230364936969556,0.6491606235368013,0.5781345618398566,0.805338705615714,0.76171875,0.6041666666666666
6,0.0003,0.6032585625123823,0.6911865471364129,0.5228044432506227,0.8196927726013599,0.7421875,0.7018229166666666
7,0.0003,0.6172471416806712,0.6666904585165305,0.5490195793018007,0.8008058423570888,0.7291666666666666,0.65625
8,0.0003,0.6213839200708087,0.6622794495517615,0.5611778288556818,0.8063460085620751,0.7213541666666666,0.6419270833333334
9,0.0003,0.6206762841636437,0.6445997259178896,0.5597572044322365,0.7627801561319567,0.7408854166666666,0.5807291666666666
10,0.0003,0.6153704848747295,0.6801947124992862,0.6835315520303291,0.7743641400151096,0.68359375,0.62890625
11,0.0003,0.6098135358050161,0.6877605207560098,0.6110111161282188,0.7861999496348527,0.68359375,0.6549479166666666
12,0.0003,0.609962724462682,0.6736709872666019,0.6263215249044853,0.8103752203475195,0.7265625,0.66015625
13,0.0003,0.5805385447757272,0.7256894878090562,0.5269175977037664,0.8078569629816167,0.7291666666666666,0.6770833333333334
14,0.0003,0.6260932093685113,0.6457631473762347,0.5385628771363643,0.8121380005036515,0.73828125,0.6640625
15,0.0003,0.603312806500586,0.6966539142351396,0.5568633476893107,0.7854444724250819,0.71484375,0.63671875
16,0.0003,0.5980309217750319,0.7029349625992121,0.5577725151128936,0.8106270460841098,0.7317708333333334,0.6979166666666666
17,0.0003,0.6014239354362508,0.6804516644778165,0.5763397237710786,0.7804079576932762,0.6901041666666666,0.6015625
18,0.0003,0.6065081229359073,0.6916433506538,0.5413887479849029,0.778393351800554,0.6731770833333334,0.6119791666666666
19,0.0003,0.612145012829296,0.6672329126934278,0.6739916571399622,0.8060941828254847,0.7330729166666666,0.62109375
20,0.0003,0.6044888380983243,0.6929138354365328,0.5515583209824144,0.7887182070007555,0.7018229166666666,0.6744791666666666
