epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7556629073925507,0.6082089552238806,0.7483163719786052,0.5750900753357353,0.6158008658008658,0.6103896103896104
2,0.732807946510804,0.6346675712347354,0.7494750546935137,0.5681297084834589,0.5784632034632035,0.5698051948051948
3,0.6955274786704626,0.6953867028493894,0.7582213473520513,0.5924500491320013,0.5817099567099567,0.5698051948051948
4,0.6789774176401969,0.7052238805970149,0.7271752735252409,0.6008843760235834,0.5714285714285714,0.5752164502164502
5,0.6404378108489208,0.7598371777476255,0.7427696867273488,0.5940877825090075,0.5865800865800865,0.5773809523809523
6,0.6830378159498557,0.6923337856173677,0.7367805592510679,0.5840157222404193,0.591991341991342,0.5676406926406926
7,0.6653663279154362,0.7065807327001357,0.7723693061130127,0.5772191287258435,0.5698051948051948,0.5562770562770563
8,0.6534575911668631,0.7455902306648575,0.7145329243546232,0.587373075663282,0.5703463203463204,0.5514069264069265
9,0.6596681941778232,0.7279511533242876,0.7229811212429578,0.5787749754339994,0.5909090909090909,0.560064935064935
10,0.6389952706984985,0.7235413839891451,0.7201150025067344,0.5858991156239765,0.5698051948051948,0.5627705627705628
11,0.6279886899850308,0.7476255088195387,0.7401882341695488,0.5812315754995087,0.566017316017316,0.5551948051948052
12,0.6006907560886481,0.7706919945725916,0.7162803246522897,0.55789387487717,0.5427489177489178,0.5270562770562771
13,0.6310680921261127,0.7425373134328358,0.7471089505274361,0.5931870291516541,0.579004329004329,0.5692640692640693
14,0.6068171385007027,0.7703527815468114,0.87178279099479,0.5812315754995087,0.5692640692640693,0.551948051948052
15,0.6582899873073285,0.7103120759837178,0.7303498730929255,0.5647723550605961,0.5557359307359307,0.5308441558441559
16,0.5774529369977804,0.8215739484396201,0.8023656201563115,0.5904028824107436,0.586038961038961,0.5762987012987013
17,0.5779825678238502,0.8008819538670285,0.8045532018493075,0.585244022273174,0.586038961038961,0.5817099567099567
18,0.6440473642104712,0.7279511533242876,0.7482737473209334,0.5642810350474943,0.5476190476190477,0.5324675324675324
19,0.6057351392049056,0.7961329715061058,0.8354248065467275,0.5568293481821159,0.5151515151515151,0.5227272727272727
20,0.578977189767055,0.8164857530529173,0.7759198416081408,0.5746806419914838,0.5449134199134199,0.5432900432900433
