epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7654232299405765,0.5996754330087664,0.7934987250635748,0.5326727808712741,0.5351731601731602,0.5487012987012987
2,0.7163873393551197,0.6132647799314466,0.8395599220232861,0.512610547002948,0.49945887445887444,0.474025974025974
3,0.6991975386937459,0.6369248035914703,0.7658625196790841,0.5358663609564362,0.5340909090909091,0.5162337662337663
4,0.7003512520026537,0.6221372888039555,0.7817931202573514,0.5178512938093678,0.5405844155844156,0.5037878787878788
5,0.680484997992422,0.6483680650347317,0.8052536600955765,0.5135931870291517,0.5194805194805194,0.5027056277056277
6,0.6757977941456963,0.6668335001668335,0.7324543584377394,0.5492957746478874,0.5524891774891775,0.5270562770562771
7,0.6896411249840182,0.6425516425516425,0.733342414875643,0.5620700949885359,0.5692640692640693,0.5265151515151515
8,0.678140006735434,0.6573088239754906,0.7279264483976802,0.5402882410743531,0.545995670995671,0.5048701298701299
9,0.6823629929349313,0.6511359844693178,0.7672625576866512,0.5370127743203407,0.5449134199134199,0.5183982683982684
10,0.6639324824015299,0.6809840143173477,0.7706511543795967,0.5497052079921388,0.5275974025974026,0.5016233766233766
11,0.6993417314454621,0.6125822792489459,0.7496234620565304,0.5293154274484114,0.5584415584415584,0.49945887445887444
12,0.667882423930698,0.6814390147723481,0.7506308201985257,0.5309531608254177,0.564935064935065,0.5037878787878788
13,0.6621402230138093,0.6823641823641824,0.8402529424483623,0.5377497543399935,0.5438311688311688,0.5227272727272727
14,0.6635772797017315,0.6809536809536809,0.7442729025623485,0.5629708483458893,0.5579004329004329,0.5064935064935064
15,0.6537382260646696,0.704280037613371,0.762569984073668,0.5532263347527022,0.5703463203463204,0.5303030303030303
16,0.6479228152169122,0.7188552188552189,0.721570224481256,0.5953160825417622,0.6028138528138528,0.5427489177489178
17,0.6562853281014885,0.6992295325628659,0.7388435267709447,0.5824598755322633,0.5822510822510822,0.5703463203463204
18,0.6447594117494969,0.7052507052507052,1.0748338579037868,0.5470029479200786,0.5216450216450217,0.5135281385281385
19,0.6564848138226403,0.6945126945126945,0.8461814185530403,0.5415165411071078,0.5638528138528138,0.5286796536796536
20,0.6465509964749704,0.7091333758000424,0.8109330578681526,0.5424172944644612,0.5541125541125541,0.5135281385281385
