epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7365326471578062,0.5691632199518489,0.7465749590768727,0.5637897150343923,0.5205627705627706,0.5395021645021645
2,0.7147562833393322,0.5790789554910797,0.7340243435963214,0.6215198165738618,0.6011904761904762,0.5914502164502164
3,0.6940534001082377,0.6129043459472807,0.7040252189752888,0.6324926301998035,0.6515151515151515,0.6260822510822511
4,0.6862840770116818,0.632812982282857,0.7055689046324576,0.6304454634785457,0.6228354978354979,0.6206709956709957
5,0.6907277956507565,0.6117275757762825,0.7184995287055269,0.6282345234195873,0.625,0.6033549783549783
6,0.6792539654214398,0.6474936724489166,0.6994032626487429,0.6219292499181134,0.5974025974025974,0.5936147186147186
7,0.6696537880336537,0.6634321563059448,0.7030719268030348,0.6414182771044874,0.6325757575757576,0.6152597402597403
8,0.6791158203206031,0.6427673004506451,0.6896687627567792,0.6532099574189322,0.637987012987013,0.6266233766233766
9,0.6769044720269496,0.6510857151676029,0.7583159155437341,0.5906485424172945,0.571969696969697,0.5568181818181818
10,0.6762393532235638,0.6576601950737699,0.6940762419766242,0.6345397969210612,0.6239177489177489,0.6363636363636364
11,0.6699278145833732,0.666480183961973,0.6885514002327525,0.6514903373730757,0.6666666666666666,0.6525974025974026
12,0.6673442440095291,0.6717852953886042,0.6954519706763987,0.6757287913527678,0.6477272727272727,0.6504329004329005
13,0.6637220265039432,0.6778967837520835,0.7505418983621335,0.6375696036685228,0.6130952380952381,0.6076839826839827
14,0.665468189918917,0.6684633310698191,0.6777790402965079,0.6771208647232231,0.6731601731601732,0.6520562770562771
15,0.6468588451934016,0.7044763565652201,0.7350700011858518,0.6333933835571569,0.6293290043290043,0.6293290043290043
16,0.6563095022650326,0.687773936662757,0.68994934897904,0.6617261709793646,0.6466450216450217,0.6488095238095238
17,0.655043804178051,0.686392678560405,0.6855115276228761,0.6677038978054373,0.6217532467532467,0.6617965367965368
18,0.6491827575209873,0.6966286499166615,0.7265297137086909,0.6089911562397642,0.5914502164502164,0.6022727272727273
19,0.6603852247880175,0.6806631582196432,0.7192647054290188,0.6040779561087455,0.5514069264069265,0.5643939393939394
20,0.6424453097231247,0.7140255571331564,0.6921869045186115,0.6569767441860465,0.6347402597402597,0.6239177489177489
