epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.713621525374694,0.5444108355179136,0.6122242776971114,0.759506421556283,0.6640625,0.51171875
2,0.0003,0.6471019563148482,0.6195335080997513,0.5738733107583565,0.8005540166204986,0.69921875,0.5924479166666666
3,0.0003,0.6253743604489952,0.6677555958862674,0.6000409356334753,0.8348023167967766,0.7877604166666666,0.6731770833333334
4,0.0003,0.6325586501453586,0.6544599045506486,0.5803813160511485,0.6590279526567615,0.5247395833333334,0.4505208333333333
5,0.0003,0.6326038567883194,0.6445116622975062,0.6086202127891674,0.8136489549231931,0.7565104166666666,0.5911458333333334
6,0.0003,0.6288420895861971,0.6332593936949654,0.5839031537373861,0.7723495341223873,0.6588541666666666,0.5638020833333334
7,0.0003,0.6231092153840764,0.6591920414061975,0.5356292327245077,0.8015613195668597,0.7109375,0.7044270833333334
8,0.0003,0.6246744519586016,0.6508301404853128,0.5515909320429752,0.8073533115084361,0.7513020833333334,0.64453125
9,0.0003,0.6110156458148025,0.6833501377965988,0.5367801043025234,0.8128934777134224,0.7356770833333334,0.6588541666666666
10,0.0003,0.6064300424480641,0.6969550312563016,0.652603128500152,0.8199445983379502,0.7356770833333334,0.6627604166666666
11,0.0003,0.6243996911241244,0.6565705451367884,0.7221534921411883,0.5608159153865525,0.4296875,0.42578125
12,0.0003,0.6317877994727683,0.654890098810244,0.5683268496864721,0.823470158650214,0.7526041666666666,0.6705729166666666
13,0.0003,0.606101498735432,0.6859850776366203,0.5352018025883457,0.8103752203475195,0.7096354166666666,0.7044270833333334
14,0.0003,0.6056365207502037,0.6919540229885057,0.5347501175445423,0.7826743893225888,0.6770833333333334,0.6236979166666666
15,0.0003,0.6147784470499448,0.6827317335484304,0.552191508443732,0.8086124401913876,0.74609375,0.6705729166666666
16,0.0003,0.6055522736976607,0.6986758082946831,0.5294110199861359,0.789221858473936,0.6953125,0.6966145833333334
17,0.0003,0.6040795812434705,0.6924783222423876,0.5946300176152012,0.7569881641903803,0.6536458333333334,0.5572916666666666
18,0.0003,0.60203854774467,0.7072931370572024,0.5622392934665346,0.7982875849911861,0.734375,0.6263020833333334
19,0.0003,0.603069639889298,0.7039994622571755,0.55198833084943,0.7489297406194914,0.6184895833333334,0.5846354166666666
20,0.0003,0.6036536603723109,0.6966054984203804,0.544818149324049,0.7904809871568874,0.7291666666666666,0.62890625
