epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6826823452475724,0.6259467576432156,0.619021545376694,0.7314903846153846,0.6341145833333334,0.5481770833333334
2,0.0003,0.6487013958315434,0.6407655729283296,0.5458996076332895,0.8052884615384616,0.7369791666666666,0.68359375
3,0.0003,0.6318899532285719,0.6724053900970797,0.5338460217442429,0.7884615384615384,0.6640625,0.6588541666666666
4,0.0003,0.6240432630678651,0.6827851469367863,0.7173909942309061,0.5317307692307692,0.4322916666666667,0.4049479166666667
5,0.0003,0.6417299402747184,0.6378940158330809,0.5611743947915864,0.7757211538461538,0.7174479166666666,0.6497395833333334
6,0.0003,0.6380654249474754,0.6353254211836611,0.5689526649943569,0.7411057692307692,0.640625,0.6002604166666666
7,0.0003,0.6308719471508277,0.6559268675000329,0.7950568617435924,0.6836538461538462,0.6328125,0.625
8,0.0003,0.6247484067696168,0.6622495620216816,0.587996292532536,0.6973557692307693,0.6028645833333334,0.5611979166666666
9,0.0003,0.6269311990960642,0.6753954977146094,0.5748211385910971,0.7795673076923076,0.6588541666666666,0.6458333333333334
10,0.0003,0.6178048955407113,0.6769761713450215,0.5935948815262109,0.6884615384615385,0.6015625,0.5677083333333334
11,0.0003,0.6155662361983281,0.6805722038542092,0.6201654013834501,0.5990384615384615,0.49609375,0.453125
12,0.0003,0.6174768285386881,0.6830090757010946,0.5576064262473792,0.7670673076923077,0.7083333333333334,0.6536458333333334
13,0.0003,0.5951192546042667,0.7060605661446053,0.5966808273081194,0.7185096153846153,0.6484375,0.5846354166666666
14,0.0003,0.6006977356922855,0.7127652567936036,0.5914170501524942,0.6605769230769231,0.5611979166666666,0.4427083333333333
15,0.0003,0.6210702481796281,0.6630398988368876,0.5513823722538195,0.7764423076923077,0.6432291666666666,0.6145833333333334
16,0.0003,0.6176923462792819,0.6805590315739558,0.5625463284944233,0.7262019230769231,0.62109375,0.58203125
17,0.0003,0.6176960611292764,0.6797423501982428,0.557550212793183,0.7117788461538461,0.5611979166666666,0.5533854166666666
18,0.0003,0.6050845080879843,0.7010550996483002,0.5871925040295249,0.6858173076923076,0.5807291666666666,0.5494791666666666
19,0.0003,0.6137809816692539,0.6882121264012013,0.6659644355899409,0.5826923076923077,0.4401041666666667,0.4609375
20,0.0003,0.6128891735572977,0.6810068891025726,0.5643497862313923,0.7122596153846154,0.5846354166666666,0.5247395833333334
