threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.00495457649230957,0.0,0.549506237006237,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.00990054190158844,0.005,0.5493762993762994,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.01484650731086731,0.006666666666666666,0.5489215176715176,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.019792472720146177,0.006666666666666666,0.5489215176715176,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.02473843812942505,0.008333333333333333,0.5486616424116424,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.02968440353870392,0.008333333333333333,0.5486616424116424,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.034630368947982784,0.011666666666666665,0.5491813929313929,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.039576334357261655,0.011666666666666665,0.5491813929313929,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.04452229976654053,0.011666666666666665,0.5491813929313929,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.0494682651758194,0.016666666666666666,0.5486616424116424,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.05441423058509827,0.021666666666666664,0.5506107068607069,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.059360195994377134,0.02333333333333333,0.5506107068607069,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.064306161403656,0.02333333333333333,0.5506107068607069,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.06925212681293487,0.025,0.5500909563409564,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.07419809222221374,0.026666666666666665,0.549831081081081,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.07914405763149261,0.028333333333333332,0.5495712058212058,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.08409002304077148,0.03333333333333333,0.5500909563409564,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.08903598845005035,0.03833333333333333,0.5506107068607069,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.09398195385932923,0.04,0.550220893970894,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.41000000000000003
0.0989279192686081,0.04333333333333333,0.5497661122661123,0.23076923076923078,0.33,0.19230769230769232,0.365,0.15384615384615385,0.485
0.10387388467788697,0.045,0.549506237006237,0.23076923076923078,0.33,0.19230769230769232,0.365,0.15384615384615385,0.485
0.10881985008716583,0.055,0.5485966735966736,0.23076923076923078,0.33,0.19230769230769232,0.365,0.15384615384615385,0.485
0.1137658154964447,0.05833333333333332,0.5485966735966736,0.23076923076923078,0.33,0.19230769230769232,0.365,0.15384615384615385,0.485
0.11871178090572357,0.05999999999999999,0.5489864864864865,0.23076923076923078,0.33,0.19230769230769232,0.365,0.17307692307692307,0.485
0.12365774631500244,0.06666666666666667,0.5480769230769231,0.23076923076923078,0.33,0.19230769230769232,0.365,0.1346153846153846,0.505
0.1286037117242813,0.06833333333333332,0.5480769230769231,0.23076923076923078,0.33,0.19230769230769232,0.365,0.1346153846153846,0.505
