epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6990898264064374,0.5421900161030596,0.6065671307998791,0.7995467136741375,0.6705729166666666,0.6145833333333334
2,0.0003,0.6606479707761859,0.5611420785333828,0.6296603125438356,0.5857466633089902,0.4231770833333333,0.4127604166666667
3,0.0003,0.6443955386180162,0.6154093893224328,0.5702625105255529,0.8060941828254847,0.7018229166666666,0.5690104166666666
4,0.0003,0.6259468841878839,0.6591230026012634,0.5457004392356203,0.8083606144547972,0.6640625,0.6484375
5,0.0003,0.6368396656612253,0.6306205871423263,0.5954634400836208,0.6142029715436917,0.4856770833333333,0.3880208333333333
6,0.0003,0.6424374551396239,0.6060076799207234,0.5571658454443279,0.7904809871568874,0.66796875,0.57421875
7,0.0003,0.6306133670043559,0.6343490647838473,0.5661750467200029,0.7433895744145051,0.6080729166666666,0.5377604166666666
8,0.0003,0.6214608435180291,0.6701845658367398,0.5280208200739142,0.83782422563586,0.76171875,0.6940104166666666
9,0.0003,0.6177476864938436,0.6718196457326893,0.5431734428071139,0.8212037270209015,0.7669270833333334,0.62890625
10,0.0003,0.6084282253892468,0.6829555307816177,0.5450973803536934,0.8285066733820197,0.7369791666666666,0.6731770833333334
11,0.0003,0.6242785525660143,0.6529047442090921,0.5532342404649969,0.7821707378494082,0.6783854166666666,0.5208333333333334
12,0.0003,0.6240368094729314,0.6568933481976961,0.5891717756003664,0.8194409468647695,0.7708333333333334,0.6236979166666666
13,0.0003,0.615333066945622,0.6724018332713985,0.569744911110192,0.7799043062200957,0.69140625,0.57421875
14,0.0003,0.6124424560574896,0.6821875387092778,0.532212914082042,0.809871568874339,0.7278645833333334,0.6315104166666666
15,0.0003,0.6171846999102693,0.6777034559643256,0.5210456262555039,0.8257365902795266,0.7200520833333334,0.7018229166666666
16,0.0003,0.622794560144496,0.6736405301622693,0.5521613348994339,0.7670611936539914,0.6666666666666666,0.5794270833333334
17,0.0003,0.613281602524938,0.6846029976464759,0.5348034678843984,0.7851926466884915,0.6588541666666666,0.6171875
18,0.0003,0.6213288232910597,0.6602254428341385,0.5553320374405175,0.7736086628053387,0.6888020833333334,0.5950520833333334
19,0.0003,0.6301525936300632,0.6501176762046327,0.5680901753275018,0.6842105263157895,0.5625,0.4921875
20,0.0003,0.6226210488495252,0.6556546513068252,0.5616442257897896,0.7919919415764292,0.7005208333333334,0.62109375
