epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.687825853642008,0.5945602440264361,0.5998408459780509,0.6839587005791992,0.5729166666666666,0.5221354166666666
2,0.0003,0.6557799854839247,0.5983872789922612,0.5990168149011177,0.6942835557794007,0.6041666666666666,0.5286458333333334
3,0.0003,0.6055592502333714,0.6972123368920522,1.2472140579892879,0.752203475195165,0.6731770833333334,0.5546875
4,0.0003,0.6274110035088712,0.6736428853866576,0.7201128152378818,0.8023167967766306,0.71875,0.6419270833333334
5,0.0003,0.6205877904753083,0.6630090945037564,0.6051430848606846,0.7980357592545958,0.7265625,0.59765625
6,0.0003,0.5985687580823641,0.6991894029260577,0.5549989562285574,0.7917401158398388,0.69140625,0.6484375
7,0.0003,0.6207318159368818,0.665946449754279,0.5414513475016544,0.7980357592545958,0.7096354166666666,0.6875
8,0.0003,0.620229112902634,0.6665395695644806,0.5500088009917945,0.8023167967766306,0.7018229166666666,0.6575520833333334
9,0.0003,0.6177571111126625,0.6550584646670056,0.5525026676947611,0.8020649710400403,0.7734375,0.6588541666666666
10,0.0003,0.6076843732126065,0.6905609218776478,0.6539586510574609,0.7796524804835054,0.6848958333333334,0.640625
11,0.0003,0.6030222153715074,0.6949387109529458,0.5752248283018145,0.7703349282296651,0.6536458333333334,0.6302083333333334
12,0.0003,0.6039090111546275,0.6874399819239677,0.6286920413636324,0.7919919415764292,0.6953125,0.6432291666666666
13,0.0003,0.5784950689719076,0.7305541433655313,0.5198959394505149,0.8093679174011584,0.7278645833333334,0.703125
14,0.0003,0.6214131767567179,0.6511184544992374,0.5277387405696669,0.8169226894988668,0.7291666666666666,0.6783854166666666
15,0.0003,0.5977502399342217,0.7120262102468509,0.5737615023788653,0.775623268698061,0.6966145833333334,0.6744791666666666
16,0.0003,0.5965807771605581,0.6977772129017681,0.5454212740847939,0.8048350541425333,0.7018229166666666,0.68359375
17,0.0003,0.6040686603631531,0.6857171100943343,0.5737874779784888,0.7902291614202972,0.7057291666666666,0.6328125
18,0.0003,0.6032618684483192,0.6958001468677625,0.5251748655971727,0.7962729790984638,0.70703125,0.6731770833333334
19,0.0003,0.6044301962582425,0.6824267073377394,0.6421842575073242,0.7942583732057417,0.70703125,0.62109375
20,0.0003,0.5983858055795795,0.7047251878212732,0.662799969054105,0.7904809871568874,0.7005208333333334,0.66015625
