epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.8274387274032984,0.48606701940035274,0.7439151008468156,0.5388961677038978,0.5979437229437229,0.5665584415584416
2,0.7787505346230972,0.5622574955908289,0.7234469235672498,0.5395512610547003,0.5703463203463204,0.5616883116883117
3,0.740332122032459,0.5869488536155203,0.7316465665349902,0.507369800196528,0.545995670995671,0.5595238095238095
4,0.7477777554438665,0.5255731922398589,0.732355049580609,0.48083851948902717,0.545995670995671,0.5384199134199135
5,0.6946547902547396,0.6306878306878307,0.7230179225997458,0.5681297084834589,0.6617965367965368,0.6726190476190477
6,0.6892479230196048,0.6419753086419753,0.7174061772837916,0.5995741893219784,0.670995670995671,0.6731601731601732
7,0.7122236146376684,0.5925925925925926,0.7286816529633438,0.5951523092040616,0.7305194805194806,0.6461038961038961
8,0.6796064949952639,0.6624338624338625,0.7174405445564048,0.5742712086472322,0.6747835497835498,0.6466450216450217
9,0.6757417244788928,0.6426807760141093,0.7483991407290875,0.55789387487717,0.612012987012987,0.6412337662337663
10,0.6813059120606153,0.6571428571428571,0.7242018907624282,0.5767278087127415,0.6488095238095238,0.5892857142857143
11,0.6537736990512946,0.7146384479717813,0.7216061813933404,0.6115296429741238,0.698051948051948,0.685064935064935
12,0.6746437885822394,0.6839506172839506,0.7006440209139377,0.6239764166393711,0.7072510822510822,0.6866883116883117
13,0.6223525626537127,0.7421516754850088,0.7218315810967658,0.5922862757943007,0.6948051948051948,0.6634199134199135
14,0.6447068055470785,0.6970017636684304,0.7251074785303997,0.5917949557811988,0.6845238095238095,0.6645021645021645
15,0.6612322666706183,0.7213403880070547,0.7221138875601124,0.6169341631182443,0.6872294372294372,0.6033549783549783
16,0.6756973625757755,0.6553791887125221,0.6986899354042263,0.6220111365869636,0.704004329004329,0.696969696969697
17,0.6460103965722598,0.7001763668430335,0.686454202239302,0.6495250573206682,0.672077922077922,0.66504329004329
18,0.6964545540320568,0.6433862433862434,0.7187208918803328,0.6265149033737307,0.6829004329004329,0.6948051948051948
19,0.6700490697836264,0.6878306878306878,0.7140357053243421,0.6106288896167704,0.685064935064935,0.6791125541125541
20,0.6243927142558954,0.7474426807760141,0.7133314908462198,0.6125941696691779,0.7056277056277056,0.6547619047619048
