epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7754557855768142,0.5357998402981102,0.7377822538581463,0.5651817884048477,0.5281385281385281,0.5248917748917749
2,0.732404558798846,0.5610859728506787,0.7154664416378791,0.5750081886668851,0.6125541125541125,0.5995670995670995
3,0.7019633608705858,0.6162866353177772,0.6965217534737485,0.6099737962659679,0.6277056277056277,0.6071428571428571
4,0.6926012163068734,0.6282347026291663,0.7023489089733964,0.6044873894529971,0.5795454545454546,0.571969696969697
5,0.6944604993645662,0.6264454499748617,0.6971836929474402,0.629217163445791,0.6331168831168831,0.6222943722943723
6,0.6967200214566748,0.6108449412947683,0.7505365070582165,0.5646904683917459,0.6071428571428571,0.5833333333333334
7,0.6785319653211855,0.6595096560494484,0.7037385974637594,0.5854896822797249,0.5189393939393939,0.538961038961039
8,0.6774728241309621,0.6616685890042291,0.7251796016999341,0.5855715689485752,0.5974025974025974,0.5762987012987013
9,0.6781790282991197,0.6464821222606689,0.6829004111822228,0.6387979037012774,0.6341991341991342,0.625
10,0.6664557003507428,0.6772099488362464,0.7522327650213095,0.6044055027841467,0.5568181818181818,0.5573593073593074
11,0.6551790932424707,0.7000118297696153,0.7219960988479288,0.6122666229937767,0.6574675324675324,0.6569264069264069
12,0.6602115587471358,0.6974832165143584,0.682742250530727,0.6491156239764166,0.6358225108225108,0.6277056277056277
13,0.6701628054668701,0.6890249312394641,0.7225421709022756,0.6028496560759908,0.5735930735930735,0.5643939393939394
14,0.665361799484764,0.6651879454647621,0.8330477895357558,0.6111202096298722,0.5898268398268398,0.5892857142857143
15,0.6635802499609056,0.6979711945109869,0.7606629193375963,0.5903209957418932,0.6082251082251082,0.5752164502164502
16,0.6673461222570706,0.6750214414574276,0.8112285798842754,0.5831149688830658,0.5497835497835498,0.547077922077922
17,0.6504954763487274,0.6979416200869488,0.7139185286078613,0.6407631837536849,0.5995670995670995,0.5936147186147186
18,0.6507843385334887,0.7023482092686245,0.7463949187815372,0.6301179168031444,0.6260822510822511,0.6082251082251082
19,0.6508883950757045,0.7082039452281667,0.6978935267582581,0.6098100229282672,0.6493506493506493,0.6087662337662337
20,0.6567402155570734,0.6982521515393487,0.6898362599199336,0.636586963642319,0.6022727272727273,0.5817099567099567
