epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.8253118747319931,0.43315696649029983,0.9363804683317103,0.47158532590894203,0.4713203463203463,0.45021645021645024
2,0.7741588449630982,0.5485008818342152,0.79359894015738,0.5456927612184737,0.6498917748917749,0.5974025974025974
3,0.735673705736796,0.6056437389770724,0.7893681951345654,0.5483950212905339,0.6433982683982684,0.5422077922077922
4,0.7373593082794776,0.5506172839506173,0.7327187881101527,0.5972813625941696,0.6801948051948052,0.6623376623376623
5,0.6963422069182763,0.6412698412698413,0.720805229852688,0.5714051752374714,0.6320346320346321,0.6228354978354979
6,0.6835932548229511,0.6698412698412698,0.7170726666939004,0.5971994759253194,0.6331168831168831,0.6661255411255411
7,0.6974627872308096,0.6239858906525573,0.7194357576355657,0.614723223059286,0.7164502164502164,0.7115800865800865
8,0.6755524728542719,0.6694885361552029,0.6983437390502439,0.6109564362921717,0.6742424242424242,0.7012987012987013
9,0.6694465692226703,0.6511463844797178,0.7247571667217698,0.6171798231247952,0.6520562770562771,0.689935064935065
10,0.6703315094495431,0.6811287477954144,0.7265374486417217,0.5732885686210285,0.6601731601731602,0.6152597402597403
11,0.6441114040521475,0.7220458553791888,0.7164427487675203,0.6121847363249263,0.70995670995671,0.6958874458874459
12,0.6573360638740735,0.7171075837742504,0.7054227428334204,0.600802489354733,0.6634199134199135,0.6585497835497836
13,0.6170507967472076,0.7534391534391535,0.7234693580628899,0.5921225024566,0.6515151515151515,0.6363636363636364
14,0.6170710309957846,0.7499118165784833,0.7158287001676881,0.6070258761873567,0.6747835497835498,0.6623376623376623
15,0.6551256088110117,0.7121693121693121,0.7227362304105671,0.6230756632820177,0.6937229437229437,0.6666666666666666
16,0.6739967839840131,0.6666666666666666,0.6870276115903067,0.6453488372093024,0.6985930735930735,0.702922077922078
17,0.6602378923159379,0.6790123456790124,0.7025608533383874,0.626842450049132,0.6601731601731602,0.6628787878787878
18,0.6807592312494913,0.6772486772486772,0.7056936138631371,0.6177530298067475,0.6731601731601732,0.6872294372294372
19,0.6639468761590811,0.671957671957672,0.7234374442869734,0.6227481166066164,0.6958874458874459,0.6991341991341992
20,0.615373446391179,0.7559082892416226,0.7085750956965513,0.5961349492302653,0.6926406926406926,0.6753246753246753
