epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.686417045993157,0.6154197754923708,0.5970398145809508,0.7733173076923077,0.66015625,0.5455729166666666
2,0.0003,0.6335389086395312,0.6463668750420112,0.5662457838393095,0.7471153846153846,0.6471354166666666,0.5963541666666666
3,0.0003,0.6206029815532093,0.6766552396316462,0.5646211661790547,0.7286057692307693,0.6458333333333334,0.5455729166666666
4,0.0003,0.5943514940085685,0.7174564764401425,0.6386532793965256,0.5538461538461539,0.4348958333333333,0.3216145833333333
5,0.0003,0.6163805686491057,0.6863614976137662,0.5512344366625735,0.7771634615384615,0.69921875,0.5651041666666666
6,0.0003,0.618673694361547,0.6516636418632789,0.5729530673278006,0.7240384615384615,0.6028645833333334,0.55859375
7,0.0003,0.6112064197817679,0.6821671035827116,0.7171277267891064,0.6901442307692308,0.62109375,0.58984375
8,0.0003,0.606339269003291,0.6777441688512469,0.57882489237869,0.7048076923076924,0.5950520833333334,0.52734375
9,0.0003,0.6110643290157277,0.6845869462929354,0.5628243224662647,0.7274038461538461,0.6184895833333334,0.5611979166666666
10,0.0003,0.5961423413768695,0.7012973045640922,0.5776548228765789,0.7091346153846154,0.5572916666666666,0.5104166666666666
11,0.0003,0.6063453951205924,0.6986892518652954,0.6039512889427051,0.653125,0.5651041666666666,0.4869791666666667
12,0.0003,0.5978909262679438,0.7070914834980171,0.5697158836481864,0.73125,0.6549479166666666,0.54296875
13,0.0003,0.5798436067919316,0.7288835114606439,0.562543931760286,0.7326923076923076,0.625,0.5755208333333334
14,0.0003,0.5815613200203882,0.7241782617463198,0.5891705040346112,0.666826923076923,0.5299479166666666,0.4153645833333333
15,0.0003,0.598986498236403,0.6847885998521207,0.6333599812106082,0.678125,0.5026041666666666,0.5026041666666666
16,0.0003,0.5907249425373766,0.7239362774752974,0.5617288737966303,0.7257211538461539,0.6197916666666666,0.55078125
17,0.0003,0.5898833090079565,0.7095516569200779,0.5532363276732596,0.7391826923076923,0.5950520833333334,0.5494791666666666
18,0.0003,0.5932488471839079,0.715238287289104,0.5904876223781652,0.6882211538461539,0.5885416666666666,0.5625
19,0.0003,0.5926533222451584,0.7095382133494657,0.6298026317044308,0.6209134615384615,0.6276041666666666,0.5924479166666666
20,0.0003,0.5805537327333115,0.7316394434361766,0.5700312884230363,0.7033653846153847,0.6015625,0.4895833333333333
