epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7517960851009076,0.6207598371777476,0.7634646875686967,0.5317720275139207,0.5622294372294372,0.560064935064935
2,0.7398719329100388,0.6339891451831751,0.7805724478460597,0.546593514575827,0.5768398268398268,0.5687229437229437
3,0.7012094992857713,0.6835142469470827,0.7758568659743766,0.5597772682607272,0.586038961038961,0.5762987012987013
4,0.6856892414582081,0.6991180461329715,0.7649578572868936,0.5733704552898788,0.5681818181818182,0.5703463203463204
5,0.6430945824354123,0.7452510176390773,0.751725904939736,0.5932689158205044,0.6022727272727273,0.5752164502164502
6,0.6849703330260056,0.6787652645861602,0.7263261962465555,0.5785293154274485,0.586038961038961,0.5654761904761905
7,0.6685452545300509,0.7004748982360922,0.7345004815391809,0.5897477890599411,0.5887445887445888,0.5714285714285714
8,0.669377313210414,0.7187924016282226,0.7221335652953623,0.584752702260072,0.564935064935065,0.5579004329004329
9,0.6695693662533393,0.7143826322930801,0.7197221397259913,0.5623976416639371,0.5687229437229437,0.5405844155844156
10,0.6635935910237141,0.689280868385346,0.7257932607733876,0.5729610219456273,0.5584415584415584,0.5422077922077922
11,0.6300699619146494,0.7466078697421981,0.7445780098073709,0.5806583688175565,0.5670995670995671,0.5584415584415584
12,0.6221318588807032,0.744572591587517,0.7109119304276388,0.563953488372093,0.547077922077922,0.5292207792207793
13,0.631435486750725,0.7405020352781547,0.7240213757716917,0.5809859154929577,0.5725108225108225,0.5535714285714286
14,0.6284211415510911,0.7496607869742198,0.7883317704776741,0.5916311824434982,0.5800865800865801,0.5687229437229437
15,0.6752487314053071,0.6926729986431479,0.7422038334043018,0.5680478218146086,0.5546536796536796,0.5324675324675324
16,0.5978387716488961,0.8042740841248304,0.750411202829183,0.5786112020962987,0.579004329004329,0.5616883116883117
17,0.5961278264339154,0.7815468113975577,0.7555068734042142,0.5827055355388143,0.5768398268398268,0.5622294372294372
18,0.6544711834345108,0.7164179104477612,0.7585884192303416,0.570504421880118,0.5557359307359307,0.5340909090909091
19,0.622776094919596,0.7761194029850746,0.7855621754940861,0.5566655748444154,0.5303030303030303,0.5135281385281385
20,0.5900981082366064,0.8015603799185889,0.7610710780008123,0.5793481821159515,0.5622294372294372,0.545995670995671
