epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7636710790296396,0.6128540968626256,0.8379259854099437,0.538159187684245,0.5086580086580087,0.49945887445887444
2,0.7140818027158579,0.6334450197989644,0.8191546686563288,0.525548640681297,0.5232683982683982,0.5362554112554112
3,0.6745209520061811,0.6628084069448675,0.7662640217611913,0.5353750409433344,0.5178571428571429,0.5097402597402597
4,0.6745276053746542,0.6785866585440147,0.7850793477956672,0.5447101211922699,0.5189393939393939,0.5205627705627706
5,0.6681278385221958,0.6785257386536704,0.7346374786228215,0.5536357680969538,0.5227272727272727,0.5319264069264069
6,0.6550289404888948,0.718793786171185,0.7425992240508398,0.5854896822797249,0.5579004329004329,0.5508658008658008
7,0.6603975047667822,0.6816935729515687,0.8002942589991683,0.5395512610547003,0.5227272727272727,0.5238095238095238
8,0.6579901538789272,0.6858970453853183,0.8190494784885954,0.5391418277104487,0.5205627705627706,0.5183982683982684
9,0.7040373335282007,0.6163874505025891,0.7612344466764992,0.5954798558794628,0.5844155844155844,0.5573593073593074
10,0.6529735401272774,0.6955223880597015,0.7558674313788749,0.547903701277432,0.5238095238095238,0.5194805194805194
11,0.659490259985129,0.6895522388059702,0.7441781621642798,0.5732885686210285,0.5286796536796536,0.533008658008658
12,0.6290648641685644,0.7343283582089553,0.7450688327306637,0.5667376351130036,0.5281385281385281,0.5254329004329005
13,0.6374003949264685,0.7056350898568382,0.7684579569083105,0.5543727481166066,0.5427489177489178,0.5367965367965368
14,0.6661260202527046,0.6548888212001218,0.7345152891921706,0.5648542417294464,0.5487012987012987,0.5487012987012987
15,0.6334381165603796,0.7240328967407859,0.734404725127993,0.5702587618735669,0.5627705627705628,0.5443722943722944
16,0.6375104760130247,0.7286628084069449,0.757288191934609,0.5817228955126106,0.5562770562770563,0.5367965367965368
17,0.6370918763180574,0.7142857142857143,0.780269824127903,0.5768096953815919,0.5422077922077922,0.5378787878787878
18,0.6241973713040352,0.7278099299421261,0.729330720567922,0.5856534556174254,0.5357142857142857,0.54004329004329
19,0.6481383989254633,0.6975936643314042,0.7938706600520224,0.575253848673436,0.558982683982684,0.533008658008658
20,0.6474628907938799,0.696314346634176,0.7374430957737319,0.5925319358008516,0.5795454545454546,0.5611471861471862
