epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7375810000631544,0.5616704734860176,0.7082670795808145,0.6398624303963315,0.6260822510822511,0.6071428571428571
2,0.6976811026436052,0.6019237298598679,0.7070329253097557,0.6003930560104815,0.5698051948051948,0.5762987012987013
3,0.6842556741892123,0.6317635347860979,0.6949055394448271,0.6309367834916476,0.6017316017316018,0.6190476190476191
4,0.6893146792268441,0.62123047718995,0.6996260081227037,0.6328201768752048,0.6341991341991342,0.6185064935064936
5,0.6750464073972764,0.6501597320822273,0.6924022067942022,0.6547658041270881,0.6293290043290043,0.6406926406926406
6,0.6974649622549418,0.6015571948885734,0.7067614321679515,0.6347035702587619,0.6812770562770563,0.683982683982684
7,0.6718974391619364,0.6595546021359343,0.6871602819600237,0.6651654110710776,0.6666666666666666,0.6731601731601732
8,0.6597000452428082,0.6880015741712452,0.7209638639692137,0.6550114641336391,0.6304112554112554,0.6212121212121212
9,0.6596234798431396,0.6815737082535959,0.7132009864764841,0.6620537176547658,0.6423160173160173,0.6260822510822511
10,0.6637832524340137,0.6693391567380702,0.6812422813260957,0.6742548313134622,0.6488095238095238,0.6374458874458875
11,0.6663353819473117,0.6634977467744922,0.702370877522941,0.6668850311169342,0.6617965367965368,0.6623376623376623
12,0.6487877538001615,0.7054177727020187,0.7840414612300535,0.6632820176875205,0.6103896103896104,0.6271645021645021
13,0.6579891167434991,0.6850770109266004,0.6913180348523166,0.643137897150344,0.6612554112554112,0.6677489177489178
14,0.648124559954101,0.6951162108772146,0.6865363779509104,0.6830985915492958,0.6412337662337663,0.6455627705627706
15,0.6411838112313762,0.7106341440829681,0.6750788530989889,0.6814608581722895,0.6304112554112554,0.6309523809523809
16,0.6455184656030991,0.7058846225075622,0.7211559120030213,0.6678676711431379,0.6325757575757576,0.6352813852813853
17,0.6305942518648758,0.7182233471201926,0.7094722731033232,0.6598427775958075,0.6390692640692641,0.6260822510822511
18,0.6233178264954511,0.7390541082782888,0.707390694898932,0.6859646249590566,0.6536796536796536,0.637987012987013
19,0.6474609637572095,0.6956139267856041,0.7127758859676687,0.6651654110710776,0.6325757575757576,0.6233766233766234
20,0.6398794584804111,0.7084580838323353,0.75280028859592,0.6950540452014412,0.6444805194805194,0.6661255411255411
