epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6856578733421024,0.6194703038175652,0.5415144824145133,0.7925480769230769,0.6979166666666666,0.703125
2,0.0003,0.6527510335802911,0.6282143802169782,0.5866538662659494,0.6834134615384615,0.5598958333333334,0.4986979166666667
3,0.0003,0.6285565143419013,0.6760241514517332,0.6306329756452326,0.6372596153846154,0.5091145833333334,0.484375
4,0.0003,0.6452567781479284,0.6372711746169204,0.5720626607275846,0.7637019230769231,0.6744791666666666,0.59765625
5,0.0003,0.6393162776633962,0.649791922253494,0.5920838316281637,0.6757211538461538,0.5716145833333334,0.5
6,0.0003,0.6324442120187792,0.6503812754083376,0.6441393191354317,0.7254807692307692,0.59765625,0.5559895833333334
7,0.0003,0.6301843505258377,0.6554930119554497,0.5683168967564901,0.7067307692307693,0.5872395833333334,0.5221354166666666
8,0.0003,0.624248870539931,0.6714055471362248,0.6863538758796558,0.6411057692307692,0.5325520833333334,0.4713541666666667
9,0.0003,0.6331914173856211,0.6404464650838325,0.553914134962517,0.760576923076923,0.6419270833333334,0.5026041666666666
10,0.0003,0.6099784321698012,0.6921291284789878,0.524943865182107,0.7915865384615385,0.6953125,0.6744791666666666
11,0.0003,0.625158150145348,0.6668230256669313,0.5877270583520856,0.653125,0.5325520833333334,0.4309895833333333
12,0.0003,0.6117504832109298,0.6803420653821174,0.5753915393561647,0.7146634615384615,0.5989583333333334,0.5703125
13,0.0003,0.6139322413016477,0.6911548916311852,0.5766864659493429,0.7233173076923077,0.6028645833333334,0.578125
14,0.0003,0.6027868670895469,0.7103449520098145,0.570163391138378,0.7117788461538461,0.578125,0.5625
15,0.0003,0.5955914501723547,0.7238820331481081,0.5690702367247197,0.7603365384615385,0.6549479166666666,0.6184895833333334
16,0.0003,0.6206963611832748,0.6890741141661254,0.5925264912739134,0.6766826923076923,0.54296875,0.4856770833333333
17,0.0003,0.6115994845963297,0.6953765846383296,0.6303002729750516,0.7096153846153846,0.6002604166666666,0.578125
18,0.0003,0.6200283558656138,0.6692165211325203,0.5730796257654825,0.73125,0.60546875,0.5625
19,0.0003,0.6047500672069848,0.6998628851843833,0.6108380221484,0.6149038461538462,0.4765625,0.4348958333333333
20,0.0003,0.6085384308144435,0.6947511486372712,0.5582231105419627,0.7519230769230769,0.66015625,0.6549479166666666
