epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7748567381252845,0.5298430666323642,0.7881043729705548,0.5435637078283655,0.5557359307359307,0.5654761904761905
2,0.7278860211372375,0.5888860303576022,0.7252206787785987,0.5939240091713069,0.5995670995670995,0.5898268398268398
3,0.7099803226689497,0.602328273732956,0.7772027847872597,0.5545365214543072,0.5297619047619048,0.5443722943722944
4,0.6898852027952671,0.6142269102135323,0.7749028183998318,0.5899115623976416,0.6396103896103896,0.6255411255411255
5,0.7049309834837914,0.5474015950604579,0.7189049399956287,0.5962987225679659,0.6163419913419913,0.5871212121212122
6,0.6760653592646122,0.638217134036532,0.7264822083511119,0.5996560759908287,0.6066017316017316,0.6093073593073594
7,0.6942415796220303,0.584383843581168,0.7380424231199678,0.5655093350802489,0.5346320346320347,0.5395021645021645
8,0.7006392081578573,0.5835477231798302,0.7731887057924854,0.5837700622338683,0.6385281385281385,0.6076839826839827
9,0.676133569329977,0.6195652173913043,0.7319799319410908,0.6158696364231903,0.6168831168831169,0.6136363636363636
10,0.66887899239858,0.6386030357602264,0.7476009348299161,0.5715689485751719,0.5335497835497836,0.525974025974026
11,0.6841985595722994,0.6228453820427065,0.7374295792812966,0.5684572551588601,0.5476190476190477,0.551948051948052
12,0.6887259632349014,0.5924877797787497,0.7156230501078684,0.609482476252866,0.6401515151515151,0.6195887445887446
13,0.6560411329070727,0.6823385644455878,0.7247515747306543,0.5816410088437602,0.5692640692640693,0.5676406926406926
14,0.6609336547553539,0.6569333676357088,0.723386376913899,0.6149688830658369,0.6109307359307359,0.6033549783549783
15,0.6713908351957798,0.6573192693594031,0.7429407712880989,0.5793481821159515,0.5827922077922078,0.5762987012987013
16,0.6649239808320999,0.6591201440699769,0.7261175196105187,0.5953979692106125,0.612012987012987,0.6114718614718615
17,0.6653891739745935,0.6753280164651402,0.7366562720832475,0.6126760563380281,0.6114718614718615,0.6071428571428571
18,0.6648673514525095,0.6614998713660921,0.7866125788528255,0.5757451686865378,0.5616883116883117,0.5541125541125541
19,0.6612075890103976,0.6506303061487008,0.7388231667721308,0.600802489354733,0.5995670995670995,0.604978354978355
20,0.6641830851634344,0.6721121687676872,0.7445988007094881,0.5812315754995087,0.5854978354978355,0.5838744588744589
