threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.009196698665618896,0.0,0.6033004158004158,0.28846153846153844,0.365,0.2692307692307692,0.385,0.1346153846153846,0.43
0.014100656807422639,0.005,0.6069386694386695,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.01900461494922638,0.006666666666666666,0.6071985446985447,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.02390857309103012,0.009999999999999998,0.6088877338877339,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.028812531232833862,0.013333333333333332,0.6088877338877339,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.0337164893746376,0.015,0.6088877338877339,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.03862044751644134,0.01833333333333333,0.6091476091476091,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.043524405658245086,0.019999999999999997,0.6090176715176715,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.04842836380004883,0.02333333333333333,0.6087577962577962,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.05333232194185257,0.02666666666666666,0.6092775467775468,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.05823628008365631,0.03,0.6096673596673596,0.28846153846153844,0.365,0.2692307692307692,0.385,0.17307692307692307,0.41500000000000004
0.06314023822546005,0.035,0.6082380457380457,0.28846153846153844,0.365,0.2692307692307692,0.385,0.15384615384615385,0.41500000000000004
0.06804419636726379,0.03833333333333333,0.6090176715176715,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.07294815450906754,0.045,0.6100571725571725,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.07785211265087127,0.04666666666666666,0.6100571725571725,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.08275607079267502,0.05,0.6100571725571725,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.08766002893447876,0.05833333333333333,0.6097972972972973,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.0925639870762825,0.05833333333333333,0.6097972972972973,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.09746794521808624,0.06166666666666666,0.6108367983367984,0.28846153846153844,0.365,0.2692307692307692,0.385,0.19230769230769232,0.405
0.10237190335988998,0.06666666666666667,0.6104469854469855,0.28846153846153844,0.365,0.2692307692307692,0.385,0.21153846153846154,0.405
0.10727586150169373,0.075,0.6112266112266113,0.28846153846153844,0.365,0.2692307692307692,0.385,0.23076923076923078,0.405
0.11217981964349746,0.07833333333333332,0.6113565488565489,0.28846153846153844,0.365,0.2692307692307692,0.385,0.21153846153846154,0.41500000000000004
0.11708377778530121,0.08333333333333331,0.6097972972972973,0.28846153846153844,0.355,0.2692307692307692,0.38,0.21153846153846154,0.41500000000000004
0.12198773592710495,0.08666666666666666,0.6094074844074844,0.28846153846153844,0.355,0.2692307692307692,0.385,0.21153846153846154,0.41500000000000004
0.12689169406890868,0.08833333333333332,0.6094074844074844,0.28846153846153844,0.355,0.2692307692307692,0.385,0.21153846153846154,0.41500000000000004
0.13179565221071243,0.09333333333333332,0.6096673596673596,0.28846153846153844,0.355,0.2692307692307692,0.385,0.21153846153846154,0.41500000000000004
0.13669961035251618,0.09833333333333333,0.6117463617463618,0.28846153846153844,0.355,0.28846153846153844,0.4,0.23076923076923078,0.41500000000000004
0.1416035684943199,0.10166666666666666,0.610966735966736,0.28846153846153844,0.355,0.25,0.405,0.23076923076923078,0.41500000000000004
0.14650752663612365,0.10999999999999999,0.6105769230769231,0.3076923076923077,0.38,0.25,0.405,0.23076923076923078,0.42
0.1514114847779274,0.115,0.6112266112266113,0.3076923076923077,0.38,0.25,0.405,0.23076923076923078,0.42
0.15631544291973115,0.11666666666666665,0.6112266112266113,0.3076923076923077,0.38,0.25,0.405,0.23076923076923078,0.42
0.16121940106153487,0.12166666666666666,0.6125259875259875,0.3076923076923077,0.385,0.2692307692307692,0.41000000000000003,0.25,0.42
0.16612335920333862,0.13333333333333333,0.6079781704781705,0.3076923076923077,0.395,0.25,0.41500000000000004,0.21153846153846154,0.435
0.17102731734514237,0.14833333333333332,0.6094074844074844,0.3076923076923077,0.405,0.28846153846153844,0.41500000000000004,0.15384615384615385,0.44
0.1759312754869461,0.16166666666666665,0.6073284823284824,0.3076923076923077,0.41000000000000003,0.28846153846153844,0.42,0.15384615384615385,0.44
0.18083523362874984,0.16666666666666663,0.6079781704781705,0.3076923076923077,0.41000000000000003,0.28846153846153844,0.42,0.15384615384615385,0.44
