image_id,image_name,study_id,patient_id,patient_key,pair_key,frame_num,contrast,relative_path,file_exists,load_success,error_message,blur_score,brightness_mean,brightness_std,intensity_min,intensity_max,contrast_std,edge_density,width,height
img_d1ab25fcf515,mar2020_066_0_2.jpg,mar2020,066,mar2020_066,mar2020_066_0,0,darkfield,mar2020/mar2020_images/mar2020_066_0_2.jpg,True,True,,30.37905502319336,145.22264099121094,56.56797409057617,7.0,240.0,3.8097543716430664,0.0949978298611111,4032,3024
img_35291adef483,mar2020_066_1_0.jpg,mar2020,066,mar2020_066,mar2020_066_1,1,brightfield,mar2020/mar2020_images/mar2020_066_1_0.jpg,True,True,,52.11161422729492,75.34713745117188,34.488548278808594,4.0,255.0,5.83161735534668,0.06546811704282407,4032,3024
img_64a053046d74,mar2020_066_1_2.jpg,mar2020,066,mar2020_066,mar2020_066_1,1,darkfield,mar2020/mar2020_images/mar2020_066_1_2.jpg,True,True,,20.174814224243164,153.25933837890625,49.9987678527832,3.0,237.0,3.2905619144439697,0.0916476779513889,4032,3024
img_fa7bdc47807b,mar2020_066_2_0.jpg,mar2020,066,mar2020_066,mar2020_066_2,2,brightfield,mar2020/mar2020_images/mar2020_066_2_0.jpg,True,True,,54.03788757324219,67.8815689086914,40.90949630737305,1.0,254.0,5.884626388549805,0.060840747974537035,4032,3024
img_9cb09ab3550e,mar2020_066_2_2.jpg,mar2020,066,mar2020_066,mar2020_066_2,2,darkfield,mar2020/mar2020_images/mar2020_066_2_2.jpg,True,True,,33.10819625854492,154.3603515625,51.06024169921875,1.0,236.0,4.533742427825928,0.1045826099537037,4032,3024
img_97d752902ecd,mar2020_067_0_0.jpg,mar2020,067,mar2020_067,mar2020_067_0,0,brightfield,mar2020/mar2020_images/mar2020_067_0_0.jpg,True,True,,35.05611801147461,33.50801467895508,34.361289978027344,3.0,255.0,5.1000447273254395,0.05831344039351852,4032,3024
img_0bfc8074cced,mar2020_067_0_2.jpg,mar2020,067,mar2020_067,mar2020_067_0,0,darkfield,mar2020/mar2020_images/mar2020_067_0_2.jpg,True,True,,43.17310333251953,156.29087829589844,55.89825439453125,0.0,251.0,5.353519439697266,0.10453739872685185,4032,3024
img_17bde7a29bbf,mar2020_067_1_0.jpg,mar2020,067,mar2020_067,mar2020_067_1,1,brightfield,mar2020/mar2020_images/mar2020_067_1_0.jpg,True,True,,28.172250747680664,15.703619956970215,8.818327903747559,0.0,254.0,4.096934795379639,0.02423321759259259,4032,3024
img_3be3f5eb3117,mar2020_067_1_2.jpg,mar2020,067,mar2020_067,mar2020_067_1,1,darkfield,mar2020/mar2020_images/mar2020_067_1_2.jpg,True,True,,55.71758270263672,165.21153259277344,47.29600143432617,0.0,241.0,5.869539260864258,0.08343731915509259,4032,3024
img_17789298ee07,mar2020_067_2_0.jpg,mar2020,067,mar2020_067,mar2020_067_2,2,brightfield,mar2020/mar2020_images/mar2020_067_2_0.jpg,True,True,,60.874755859375,23.00421142578125,16.426219940185547,1.0,254.0,7.039117813110352,0.045102719907407406,4032,3024
img_cc915c34c9d9,mar2020_067_2_2.jpg,mar2020,067,mar2020_067,mar2020_067_2,2,darkfield,mar2020/mar2020_images/mar2020_067_2_2.jpg,True,True,,74.62651062011719,164.93455505371094,47.73332214355469,2.0,238.0,7.626391410827637,0.0830371997974537,4032,3024
img_7a815625233e,mar2020_068_0_0.jpg,mar2020,068,mar2020_068,mar2020_068_0,0,brightfield,mar2020/mar2020_images/mar2020_068_0_0.jpg,True,True,,22.158985137939453,59.511478424072266,50.583641052246094,0.0,255.0,3.8541500568389893,0.06196650752314815,4032,3024
img_18f57fc0d61c,mar2020_068_0_2.jpg,mar2020,068,mar2020_068,mar2020_068_0,0,darkfield,mar2020/mar2020_images/mar2020_068_0_2.jpg,True,True,,14.965458869934082,146.88734436035156,59.03336715698242,0.0,244.0,3.472291946411133,0.09120912905092593,4032,3024
img_b980a365e408,mar2020_068_1_0.jpg,mar2020,068,mar2020_068,mar2020_068_1,1,brightfield,mar2020/mar2020_images/mar2020_068_1_0.jpg,True,True,,26.22270965576172,46.25149154663086,20.048521041870117,6.0,249.0,4.067191123962402,0.034209074797453706,4032,3024
img_cc83fdaf34e2,mar2020_068_1_2.jpg,mar2020,068,mar2020_068,mar2020_068_1,1,darkfield,mar2020/mar2020_images/mar2020_068_1_2.jpg,True,True,,50.60496520996094,153.9595947265625,49.33037567138672,5.0,235.0,4.958695888519287,0.10333478009259259,4032,3024
img_903adfc20901,mar2020_068_2_0.jpg,mar2020,068,mar2020_068,mar2020_068_2,2,brightfield,mar2020/mar2020_images/mar2020_068_2_0.jpg,True,True,,33.146385192871094,47.49386978149414,29.764684677124023,8.0,255.0,4.532491207122803,0.045909740306712965,4032,3024
img_7aafb113586e,mar2020_068_2_2.jpg,mar2020,068,mar2020_068,mar2020_068_2,2,darkfield,mar2020/mar2020_images/mar2020_068_2_2.jpg,True,True,,53.27913284301758,159.31146240234375,50.130859375,4.0,237.0,5.5911173820495605,0.10476119429976852,4032,3024
img_767954d0378c,mar2020_069_0_0.jpg,mar2020,069,mar2020_069,mar2020_069_0,0,brightfield,mar2020/mar2020_images/mar2020_069_0_0.jpg,True,True,,16.43546485900879,43.08869552612305,45.23075485229492,0.0,255.0,3.6111533641815186,0.05307798032407408,4032,3024
img_9abe2fe85829,mar2020_069_0_2.jpg,mar2020,069,mar2020_069,mar2020_069_0,0,darkfield,mar2020/mar2020_images/mar2020_069_0_2.jpg,True,True,,45.16387176513672,158.46749877929688,49.8587532043457,13.0,247.0,5.391889572143555,0.12388328269675926,4032,3024
img_574abcbfcc74,mar2020_069_1_0.jpg,mar2020,069,mar2020_069,mar2020_069_1,1,brightfield,mar2020/mar2020_images/mar2020_069_1_0.jpg,True,True,,63.70289993286133,28.463497161865234,19.575658798217773,1.0,254.0,6.741261005401611,0.04111508969907408,4032,3024
img_e87743eaa0b9,mar2020_069_1_2.jpg,mar2020,069,mar2020_069,mar2020_069_1,1,darkfield,mar2020/mar2020_images/mar2020_069_1_2.jpg,True,True,,53.6456298828125,166.65245056152344,46.25706481933594,10.0,241.0,6.1108832359313965,0.08675582320601852,4032,3024
img_575f3b55e31b,mar2020_069_2_0.jpg,mar2020,069,mar2020_069,mar2020_069_2,2,brightfield,mar2020/mar2020_images/mar2020_069_2_0.jpg,True,True,,6.034988880157471,26.200355529785156,16.141008377075195,0.0,159.0,1.5722655057907104,0.06554497612847222,4032,3024
img_af17657242c5,mar2020_069_2_2.jpg,mar2020,069,mar2020_069,mar2020_069_2,2,darkfield,mar2020/mar2020_images/mar2020_069_2_2.jpg,True,True,,8.50596809387207,158.8653564453125,52.27286148071289,0.0,243.0,2.076032876968384,0.08469193070023148,4032,3024
img_29b3307c089c,mar2020_070_0_0.jpg,mar2020,070,mar2020_070,mar2020_070_0,0,brightfield,mar2020/mar2020_images/mar2020_070_0_0.jpg,True,True,,34.26698684692383,62.18692398071289,50.90983200073242,8.0,255.0,4.191166400909424,0.07265444155092593,4032,3024
img_5f9b29c9ad40,mar2020_070_0_2.jpg,mar2020,070,mar2020_070,mar2020_070_0,0,darkfield,mar2020/mar2020_images/mar2020_070_0_2.jpg,True,True,,63.38014602661133,151.3936309814453,54.39106369018555,15.0,237.0,5.966423511505127,0.13128662109375,4032,3024
img_2c33e94041d6,mar2020_070_1_0.jpg,mar2020,070,mar2020_070,mar2020_070_1,1,brightfield,mar2020/mar2020_images/mar2020_070_1_0.jpg,True,True,,31.796133041381836,27.018871307373047,13.172186851501465,1.0,251.0,3.774054527282715,0.02386248553240741,4032,3024
img_3826034a3280,mar2020_070_1_2.jpg,mar2020,070,mar2020_070,mar2020_070_1,1,darkfield,mar2020/mar2020_images/mar2020_070_1_2.jpg,True,True,,67.08273315429688,156.77317810058594,52.012725830078125,2.0,236.0,5.923410415649414,0.11377857349537036,4032,3024
img_72fc8ee3e208,mar2020_070_2_0.jpg,mar2020,070,mar2020_070,mar2020_070_2,2,brightfield,mar2020/mar2020_images/mar2020_070_2_0.jpg,True,True,,15.196709632873535,38.167232513427734,12.975908279418945,1.0,157.0,2.6669840812683105,0.03574399594907408,4032,3024
img_30ff5beba02e,mar2020_070_2_2.jpg,mar2020,070,mar2020_070,mar2020_070_2,2,darkfield,mar2020/mar2020_images/mar2020_070_2_2.jpg,True,True,,30.249544143676758,156.7311553955078,51.678077697753906,1.0,237.0,4.418839454650879,0.10729076244212964,4032,3024
img_cc510fb54235,mar2020_071_0_0.jpg,mar2020,071,mar2020_071,mar2020_071_0,0,brightfield,mar2020/mar2020_images/mar2020_071_0_0.jpg,True,True,,62.55929946899414,62.67390823364258,55.90144729614258,3.0,255.0,6.254123687744141,0.08907515914351852,4032,3024
img_9ef46faa13a9,mar2020_071_0_2.jpg,mar2020,071,mar2020_071,mar2020_071_0,0,darkfield,mar2020/mar2020_images/mar2020_071_0_2.jpg,True,True,,42.01980209350586,157.43499755859375,46.28697967529297,13.0,247.0,5.183541774749756,0.13011338975694445,4032,3024
img_1f0f3f7ac09e,mar2020_071_1_0.jpg,mar2020,071,mar2020_071,mar2020_071_1,1,brightfield,mar2020/mar2020_images/mar2020_071_1_0.jpg,True,True,,75.84577178955078,20.836179733276367,17.905235290527344,1.0,254.0,7.8104400634765625,0.05684181495949074,4032,3024
img_8cd7a722d581,mar2020_071_1_2.jpg,mar2020,071,mar2020_071,mar2020_071_1,1,darkfield,mar2020/mar2020_images/mar2020_071_1_2.jpg,True,True,,38.36868667602539,165.62646484375,45.757633209228516,14.0,240.0,5.7003021240234375,0.09488932291666667,4032,3024
img_6faa31915e6c,mar2020_071_2_0.jpg,mar2020,071,mar2020_071,mar2020_071_2,2,brightfield,mar2020/mar2020_images/mar2020_071_2_0.jpg,True,True,,101.91596221923828,30.628726959228516,25.571369171142578,1.0,255.0,9.336324691772461,0.06761791087962964,4032,3024
img_268af9e7e1ef,mar2020_071_2_2.jpg,mar2020,071,mar2020_071,mar2020_071_2,2,darkfield,mar2020/mar2020_images/mar2020_071_2_2.jpg,True,True,,64.77667236328125,167.42843627929688,47.19501495361328,12.0,244.0,8.261908531188965,0.09123851634837964,4032,3024
img_dd073ec69abf,mar2020_072_0_0.jpg,mar2020,072,mar2020_072,mar2020_072_0,0,brightfield,mar2020/mar2020_images/mar2020_072_0_0.jpg,True,True,,44.546756744384766,56.88037109375,50.23135757446289,5.0,255.0,4.7686309814453125,0.05686894169560185,4032,3024
img_73388e98de84,mar2020_072_0_2.jpg,mar2020,072,mar2020_072,mar2020_072_0,0,darkfield,mar2020/mar2020_images/mar2020_072_0_2.jpg,True,True,,64.04197692871094,150.5303497314453,55.83389663696289,7.0,238.0,5.916247844696045,0.1134304470486111,4032,3024
img_9d0c0bd9f4a5,mar2020_072_1_0.jpg,mar2020,072,mar2020_072,mar2020_072_1,1,brightfield,mar2020/mar2020_images/mar2020_072_1_0.jpg,True,True,,27.621337890625,63.88867950439453,26.778776168823242,8.0,252.0,3.785933017730713,0.041745786313657406,4032,3024
img_e7cc47052159,mar2020_072_1_2.jpg,mar2020,072,mar2020_072,mar2020_072_1,1,darkfield,mar2020/mar2020_images/mar2020_072_1_2.jpg,True,True,,42.354915618896484,157.92373657226562,48.84994125366211,5.0,238.0,4.6743292808532715,0.09801115813078703,4032,3024
img_4b4cfa8c7fff,mar2020_072_2_0.jpg,mar2020,072,mar2020_072,mar2020_072_2,2,brightfield,mar2020/mar2020_images/mar2020_072_2_0.jpg,True,True,,36.09699630737305,60.993751525878906,44.23685073852539,2.0,252.0,4.196268081665039,0.045215747974537035,4032,3024
img_eab5f198448e,mar2020_072_2_2.jpg,mar2020,072,mar2020_072,mar2020_072_2,2,darkfield,mar2020/mar2020_images/mar2020_072_2_2.jpg,True,True,,33.80882263183594,158.3577880859375,50.917659759521484,1.0,238.0,4.5615692138671875,0.10869909215856481,4032,3024
img_5044b50bbd25,mar2020_073_0_0.jpg,mar2020,073,mar2020_073,mar2020_073_0,0,brightfield,mar2020/mar2020_images/mar2020_073_0_0.jpg,True,True,,51.346656799316406,52.95431137084961,45.064849853515625,2.0,255.0,5.1592116355896,0.07117829499421297,4032,3024
img_1decf35b9762,mar2020_073_0_2.jpg,mar2020,073,mar2020_073,mar2020_073_0,0,darkfield,mar2020/mar2020_images/mar2020_073_0_2.jpg,True,True,,43.093048095703125,158.16983032226562,48.538150787353516,8.0,246.0,5.312859535217285,0.11513717086226852,4032,3024
img_66fb234199e6,mar2020_073_1_0.jpg,mar2020,073,mar2020_073,mar2020_073_1,1,brightfield,mar2020/mar2020_images/mar2020_073_1_0.jpg,True,True,,57.46155548095703,29.77309799194336,19.349332809448242,2.0,254.0,7.1110992431640625,0.044933177806712965,4032,3024
img_f81a0d278d0d,mar2020_073_1_2.jpg,mar2020,073,mar2020_073,mar2020_073_1,1,darkfield,mar2020/mar2020_images/mar2020_073_1_2.jpg,True,True,,62.24716567993164,167.63694763183594,46.019344329833984,10.0,243.0,6.467912673950195,0.08600757740162036,4032,3024
img_4fa57024a380,mar2020_073_2_0.jpg,mar2020,073,mar2020_073,mar2020_073_2,2,brightfield,mar2020/mar2020_images/mar2020_073_2_0.jpg,True,True,,25.749109268188477,42.96198654174805,17.61408805847168,1.0,254.0,4.307536602020264,0.03757957175925926,4032,3024
img_9f91d0535416,mar2020_073_2_2.jpg,mar2020,073,mar2020_073,mar2020_073_2,2,darkfield,mar2020/mar2020_images/mar2020_073_2_2.jpg,True,True,,34.35551834106445,166.50314331054688,45.320167541503906,13.0,240.0,5.345289707183838,0.07793059172453703,4032,3024
img_26aa8cfd9a46,mar2020_074_0_0.jpg,mar2020,074,mar2020_074,mar2020_074_0,0,brightfield,mar2020/mar2020_images/mar2020_074_0_0.jpg,True,True,,73.20706939697266,59.950828552246094,54.02117919921875,4.0,255.0,6.48888635635376,0.06825538917824074,4032,3024
img_ecadadfbb3e8,mar2020_074_0_2.jpg,mar2020,074,mar2020_074,mar2020_074_0,0,darkfield,mar2020/mar2020_images/mar2020_074_0_2.jpg,True,True,,58.88969039916992,150.09225463867188,54.97924041748047,16.0,236.0,6.254030704498291,0.11759214048032407,4032,3024
img_23f06b752375,mar2020_074_1_0.jpg,mar2020,074,mar2020_074,mar2020_074_1,1,brightfield,mar2020/mar2020_images/mar2020_074_1_0.jpg,True,True,,132.2429656982422,41.991477966308594,29.308183670043945,3.0,254.0,10.205985069274902,0.06658483434606481,4032,3024
img_e9baa2490c59,mar2020_074_1_2.jpg,mar2020,074,mar2020_074,mar2020_074_1,1,darkfield,mar2020/mar2020_images/mar2020_074_1_2.jpg,True,True,,38.80257034301758,159.07920837402344,47.6908073425293,24.0,235.0,5.653546333312988,0.11114728009259259,4032,3024
img_806925577840,mar2020_074_2_0.jpg,mar2020,074,mar2020_074,mar2020_074_2,2,brightfield,mar2020/mar2020_images/mar2020_074_2_0.jpg,True,True,,60.05458068847656,37.411590576171875,16.604787826538086,3.0,228.0,7.131432056427002,0.03798195167824074,4032,3024
img_23f6c588eaff,mar2020_074_2_2.jpg,mar2020,074,mar2020_074,mar2020_074_2,2,darkfield,mar2020/mar2020_images/mar2020_074_2_2.jpg,True,True,,60.30707931518555,152.34078979492188,52.15852355957031,2.0,235.0,7.015026569366455,0.08717176649305555,4032,3024
img_276c23c8f148,mar2020_075_0_0.jpg,mar2020,075,mar2020_075,mar2020_075_0,0,brightfield,mar2020/mar2020_images/mar2020_075_0_0.jpg,True,True,,20.097566604614258,34.6402702331543,37.357635498046875,1.0,255.0,3.564012289047241,0.05755163122106482,4032,3024
img_5d997e821b14,mar2020_075_0_2.jpg,mar2020,075,mar2020_075,mar2020_075_0,0,darkfield,mar2020/mar2020_images/mar2020_075_0_2.jpg,True,True,,37.01454544067383,156.2965545654297,51.821292877197266,0.0,246.0,5.125912189483643,0.0939670138888889,4032,3024
img_e4ce2a1d3b3e,mar2020_075_1_0.jpg,mar2020,075,mar2020_075,mar2020_075_1,1,brightfield,mar2020/mar2020_images/mar2020_075_1_0.jpg,True,True,,48.93674850463867,19.262142181396484,13.382123947143555,2.0,254.0,6.149432182312012,0.03554054542824074,4032,3024
img_1ad16581fb68,mar2020_075_1_2.jpg,mar2020,075,mar2020_075,mar2020_075_1,1,darkfield,mar2020/mar2020_images/mar2020_075_1_2.jpg,True,True,,74.22161865234375,169.13748168945312,47.340206146240234,2.0,244.0,7.102835655212402,0.07687943070023148,4032,3024
img_e44f03979d0d,mar2020_075_2_0.jpg,mar2020,075,mar2020_075,mar2020_075_2,2,brightfield,mar2020/mar2020_images/mar2020_075_2_0.jpg,True,True,,22.06887435913086,15.922591209411621,9.001273155212402,0.0,254.0,4.1867499351501465,0.01970305266203704,4032,3024
img_b04767ada9b8,mar2020_075_2_2.jpg,mar2020,075,mar2020_075,mar2020_075_2,2,darkfield,mar2020/mar2020_images/mar2020_075_2_2.jpg,True,True,,45.26578140258789,163.61888122558594,46.69526672363281,0.0,237.0,5.860278606414795,0.07373046875,4032,3024
img_3d9b10888f98,mar2020_076_0_0.jpg,mar2020,076,mar2020_076,mar2020_076_0,0,brightfield,mar2020/mar2020_images/mar2020_076_0_0.jpg,True,True,,55.462982177734375,60.23597717285156,51.194087982177734,1.0,255.0,5.4103827476501465,0.06870298032407407,4032,3024
img_58f89ef9b704,mar2020_076_0_2.jpg,mar2020,076,mar2020_076,mar2020_076_0,0,darkfield,mar2020/mar2020_images/mar2020_076_0_2.jpg,True,True,,17.937549591064453,144.7911376953125,56.05785369873047,0.0,246.0,2.917919874191284,0.10786720558449074,4032,3024
img_c3a552c897ea,mar2020_076_1_0.jpg,mar2020,076,mar2020_076,mar2020_076_1,1,brightfield,mar2020/mar2020_images/mar2020_076_1_0.jpg,True,True,,80.7271957397461,55.97444534301758,30.506338119506836,2.0,255.0,7.23140811920166,0.06347204137731481,4032,3024
img_ed045a2907be,mar2020_076_1_2.jpg,mar2020,076,mar2020_076,mar2020_076_1,1,darkfield,mar2020/mar2020_images/mar2020_076_1_2.jpg,True,True,,36.58570098876953,157.55055236816406,48.559974670410156,13.0,237.0,4.882267951965332,0.08154975043402778,4032,3024
img_ce82a9acc5ff,mar2020_076_2_0.jpg,mar2020,076,mar2020_076,mar2020_076_2,2,brightfield,mar2020/mar2020_images/mar2020_076_2_0.jpg,True,True,,93.39666748046875,56.50656509399414,28.335752487182617,1.0,255.0,8.227153778076172,0.05418339482060185,4032,3024
img_46125b74d561,mar2020_076_2_2.jpg,mar2020,076,mar2020_076,mar2020_076_2,2,darkfield,mar2020/mar2020_images/mar2020_076_2_2.jpg,True,True,,61.04368209838867,158.0016632080078,51.600582122802734,3.0,239.0,6.608902931213379,0.08326551649305555,4032,3024
img_76ce3c096cf2,mar2020_077_0_0.jpg,mar2020,077,mar2020_077,mar2020_077_0,0,brightfield,mar2020/mar2020_images/mar2020_077_0_0.jpg,True,True,,50.60032653808594,46.66224670410156,46.13409423828125,2.0,255.0,6.016928672790527,0.06181504991319445,4032,3024
img_9e662f489fc7,mar2020_077_0_2.jpg,mar2020,077,mar2020_077,mar2020_077_0,0,darkfield,mar2020/mar2020_images/mar2020_077_0_2.jpg,True,True,,36.35316467285156,158.98809814453125,49.23285675048828,13.0,245.0,5.275580406188965,0.1155079029224537,4032,3024
img_3547872c5a11,mar2020_077_1_0.jpg,mar2020,077,mar2020_077,mar2020_077_1,1,brightfield,mar2020/mar2020_images/mar2020_077_1_0.jpg,True,True,,146.1383514404297,36.43753433227539,30.194625854492188,0.0,254.0,10.358951568603516,0.0768138744212963,4032,3024
img_f744f75c5436,mar2020_077_1_2.jpg,mar2020,077,mar2020_077,mar2020_077_1,1,darkfield,mar2020/mar2020_images/mar2020_077_1_2.jpg,True,True,,65.0593490600586,165.78427124023438,47.803558349609375,13.0,244.0,7.31787109375,0.0974460177951389,4032,3024
img_8d166b3f44eb,mar2020_077_2_0.jpg,mar2020,077,mar2020_077,mar2020_077_2,2,brightfield,mar2020/mar2020_images/mar2020_077_2_0.jpg,True,True,,20.35582160949707,30.842613220214844,16.966581344604492,0.0,255.0,4.607203960418701,0.037896050347222224,4032,3024
img_ccd4c575bf41,mar2020_077_2_2.jpg,mar2020,077,mar2020_077,mar2020_077_2,2,darkfield,mar2020/mar2020_images/mar2020_077_2_2.jpg,True,True,,28.77471160888672,161.81253051757812,48.85546112060547,0.0,239.0,5.193899154663086,0.07540328414351852,4032,3024
img_370d118a1f10,mar2020_078_0_0.jpg,mar2020,078,mar2020_078,mar2020_078_0,0,brightfield,mar2020/mar2020_images/mar2020_078_0_0.jpg,True,True,,34.101470947265625,56.87641525268555,51.555904388427734,7.0,255.0,4.234892845153809,0.06678150318287036,4032,3024
img_95966bf28d2d,mar2020_078_0_2.jpg,mar2020,078,mar2020_078,mar2020_078_0,0,darkfield,mar2020/mar2020_images/mar2020_078_0_2.jpg,True,True,,71.25283813476562,152.4964141845703,52.34798812866211,19.0,237.0,6.4561567306518555,0.1351612232349537,4032,3024
img_2e1898e27e1b,mar2020_078_1_0.jpg,mar2020,078,mar2020_078,mar2020_078_1,1,brightfield,mar2020/mar2020_images/mar2020_078_1_0.jpg,True,True,,47.464012145996094,21.593454360961914,10.342700004577637,2.0,253.0,4.515810012817383,0.026527687355324073,4032,3024
img_40067ac5ca23,mar2020_078_1_2.jpg,mar2020,078,mar2020_078,mar2020_078_1,1,darkfield,mar2020/mar2020_images/mar2020_078_1_2.jpg,True,True,,72.36390686035156,155.36476135253906,50.27316665649414,4.0,233.0,6.016789436340332,0.11247196903935185,4032,3024
img_eb4354538c4c,mar2020_078_2_0.jpg,mar2020,078,mar2020_078,mar2020_078_2,2,brightfield,mar2020/mar2020_images/mar2020_078_2_0.jpg,True,True,,18.99797821044922,27.212547302246094,10.167236328125,1.0,200.0,3.0384714603424072,0.02869782624421296,4032,3024
img_45807b146282,mar2020_078_2_2.jpg,mar2020,078,mar2020_078,mar2020_078_2,2,darkfield,mar2020/mar2020_images/mar2020_078_2_2.jpg,True,True,,33.194522857666016,154.70046997070312,53.17607498168945,0.0,237.0,4.6572136878967285,0.11476869936342593,4032,3024
img_20729fc92be1,mar2020_079_0_0.jpg,mar2020,079,mar2020_079,mar2020_079_0,0,brightfield,mar2020/mar2020_images/mar2020_079_0_0.jpg,True,True,,15.169898986816406,27.730730056762695,33.11064529418945,0.0,255.0,3.5068395137786865,0.04822681568287037,4032,3024
img_8804104583c3,mar2020_079_0_2.jpg,mar2020,079,mar2020_079,mar2020_079_0,0,darkfield,mar2020/mar2020_images/mar2020_079_0_2.jpg,True,True,,15.215594291687012,152.95130920410156,54.35544204711914,0.0,245.0,3.3274452686309814,0.1036648220486111,4032,3024
img_191c75350e12,mar2020_079_1_0.jpg,mar2020,079,mar2020_079,mar2020_079_1,1,brightfield,mar2020/mar2020_images/mar2020_079_1_0.jpg,True,True,,18.941356658935547,15.981691360473633,7.28499698638916,1.0,253.0,3.22279691696167,0.01865867332175926,4032,3024
img_6c777062984b,mar2020_079_1_2.jpg,mar2020,079,mar2020_079,mar2020_079_1,1,darkfield,mar2020/mar2020_images/mar2020_079_1_2.jpg,True,True,,34.69076919555664,166.85964965820312,47.54523849487305,0.0,240.0,4.612046718597412,0.09174714265046297,4032,3024
img_2dbc6e108fd7,mar2020_079_2_0.jpg,mar2020,079,mar2020_079,mar2020_079_2,2,brightfield,mar2020/mar2020_images/mar2020_079_2_0.jpg,True,True,,4.706701278686523,16.36280059814453,10.076949119567871,0.0,253.0,1.863099455833435,0.02508770978009259,4032,3024
img_587073ce90e3,mar2020_079_2_2.jpg,mar2020,079,mar2020_079,mar2020_079_2,2,darkfield,mar2020/mar2020_images/mar2020_079_2_2.jpg,True,True,,11.119538307189941,162.85488891601562,51.36997604370117,0.0,245.0,2.9365885257720947,0.09124303747106481,4032,3024
img_85500584790b,mar2020_080_0_0.jpg,mar2020,080,mar2020_080,mar2020_080_0,0,brightfield,mar2020/mar2020_images/mar2020_080_0_0.jpg,True,True,,27.06557846069336,71.87091827392578,49.656005859375,2.0,255.0,4.743363380432129,0.05690963179976852,4032,3024
img_310837b16710,mar2020_080_0_2.jpg,mar2020,080,mar2020_080,mar2020_080_0,0,darkfield,mar2020/mar2020_images/mar2020_080_0_2.jpg,True,True,,88.80268096923828,149.72723388671875,55.02293395996094,11.0,237.0,6.944092273712158,0.10670753761574074,4032,3024
img_6e8778d767ae,mar2020_080_1_0.jpg,mar2020,080,mar2020_080,mar2020_080_1,1,brightfield,mar2020/mar2020_images/mar2020_080_1_0.jpg,True,True,,171.91024780273438,39.62089538574219,25.765459060668945,2.0,253.0,10.096412658691406,0.05124692563657408,4032,3024
img_2890e3d4e1c2,mar2020_080_1_2.jpg,mar2020,080,mar2020_080,mar2020_080_1,1,darkfield,mar2020/mar2020_images/mar2020_080_1_2.jpg,True,True,,53.93906021118164,158.98947143554688,46.99666213989258,27.0,236.0,7.02393913269043,0.11668113425925926,4032,3024
img_925794933dcc,mar2020_080_2_0.jpg,mar2020,080,mar2020_080,mar2020_080_2,2,brightfield,mar2020/mar2020_images/mar2020_080_2_0.jpg,True,True,,55.77442932128906,30.598628997802734,15.545780181884766,1.0,254.0,6.040734767913818,0.032154224537037035,4032,3024
img_7ff50121c23f,mar2020_080_2_2.jpg,mar2020,080,mar2020_080,mar2020_080_2,2,darkfield,mar2020/mar2020_images/mar2020_080_2_2.jpg,True,True,,69.55136108398438,155.81640625,52.806617736816406,2.0,237.0,6.5428876876831055,0.0821216724537037,4032,3024
img_2db2e684275e,mar2020_081_0_0.jpg,mar2020,081,mar2020_081,mar2020_081_0,0,brightfield,mar2020/mar2020_images/mar2020_081_0_0.jpg,True,True,,38.057674407958984,47.77663040161133,43.79542541503906,1.0,255.0,4.662987232208252,0.046895345052083336,4032,3024
img_aec92ef20ffa,mar2020_081_0_2.jpg,mar2020,081,mar2020_081,mar2020_081_0,0,darkfield,mar2020/mar2020_images/mar2020_081_0_2.jpg,True,True,,51.153472900390625,154.67161560058594,52.58197021484375,0.0,248.0,5.690014839172363,0.09619818793402778,4032,3024
img_b1219211e394,mar2020_081_1_0.jpg,mar2020,081,mar2020_081,mar2020_081_1,1,brightfield,mar2020/mar2020_images/mar2020_081_1_0.jpg,True,True,,102.32378387451172,34.076480865478516,21.122364044189453,2.0,254.0,8.909650802612305,0.04738814742476852,4032,3024
img_6127bdb740e6,mar2020_081_1_2.jpg,mar2020,081,mar2020_081,mar2020_081_1,1,darkfield,mar2020/mar2020_images/mar2020_081_1_2.jpg,True,True,,54.18252944946289,166.8332977294922,46.07957458496094,11.0,242.0,6.629363536834717,0.09288194444444445,4032,3024
img_6337ecc11db1,mar2020_081_2_0.jpg,mar2020,081,mar2020_081,mar2020_081_2,2,brightfield,mar2020/mar2020_images/mar2020_081_2_0.jpg,True,True,,45.259490966796875,35.94782257080078,16.07415008544922,1.0,253.0,6.253479480743408,0.04298683449074074,4032,3024
img_214b2d02bdaf,mar2020_081_2_2.jpg,mar2020,081,mar2020_081,mar2020_081_2,2,darkfield,mar2020/mar2020_images/mar2020_081_2_2.jpg,True,True,,58.561614990234375,164.20697021484375,46.246944427490234,11.0,240.0,8.044843673706055,0.08695701316550926,4032,3024
img_6742bf5fccef,mar2020_082_0_0.jpg,mar2020,082,mar2020_082,mar2020_082_0,0,brightfield,mar2020/mar2020_images/mar2020_082_0_0.jpg,True,True,,238.75401306152344,66.88497924804688,55.60247039794922,6.0,255.0,12.036019325256348,0.07673927589699074,4032,3024
img_6dda7e02df09,mar2020_082_0_2.jpg,mar2020,082,mar2020_082,mar2020_082_0,0,darkfield,mar2020/mar2020_images/mar2020_082_0_2.jpg,True,True,,158.47955322265625,148.50123596191406,54.644248962402344,12.0,237.0,9.351909637451172,0.11301676432291667,4032,3024
