epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7933336822815191,0.4793872919818457,0.7370700920940539,0.5624795283327875,0.5340909090909091,0.5346320346320347
2,0.7327842766942542,0.5649511230070988,0.7467632900684251,0.5488863413036358,0.5113636363636364,0.5097402597402597
3,0.7017124184595993,0.6156610031420924,0.6921593622512409,0.630527350147396,0.6217532467532467,0.6212121212121212
4,0.6939196288975236,0.6315314791109042,0.6905974912534066,0.6062070094988535,0.6244588744588745,0.6174242424242424
5,0.7020053902482675,0.6230361922495055,0.6851047521702011,0.609728136259417,0.6515151515151515,0.6520562770562771
6,0.6952458016233507,0.6269347143023392,0.6962822110645632,0.5710776285620701,0.5882034632034632,0.5833333333333334
7,0.6980261402971605,0.6387030140812289,0.7322623622162262,0.5584670815591222,0.5102813852813853,0.525974025974026
8,0.7009060759949528,0.6202141277784243,0.711424417907674,0.6160334097608909,0.6028138528138528,0.6038961038961039
9,0.6832724145814484,0.6600576050273479,0.688570357517365,0.6326564035375041,0.6309523809523809,0.6206709956709957
10,0.6827937201736799,0.659606656580938,0.7210372867751923,0.5756632820176876,0.5454545454545454,0.547077922077922
11,0.6788423415882135,0.6677528220644711,0.6831107618976441,0.6390435637078283,0.6471861471861472,0.6645021645021645
12,0.6914587967536029,0.6454526940532992,0.6875881611936319,0.6483786439567638,0.6596320346320347,0.6417748917748918
13,0.6893841376102049,0.649569416967299,0.7523892090772635,0.6271699967245332,0.6071428571428571,0.6017316017316018
14,0.6574534642930124,0.7087600372396137,0.7030301802202102,0.619472649852604,0.6287878787878788,0.6174242424242424
15,0.6681644509820377,0.6814267426975446,0.719441581483281,0.635276776940714,0.6341991341991342,0.6314935064935064
16,0.6741454553759955,0.679404748050739,0.6885354121526083,0.6392892237143794,0.6417748917748918,0.6628787878787878
17,0.6810945474244411,0.6512568369603166,0.6872661113739014,0.6072715361939076,0.6038961038961039,0.571969696969697
18,0.671589286342945,0.676408122890725,0.6995640208414935,0.6329839502129053,0.6212121212121212,0.6239177489177489
19,0.6608277474353516,0.6921476783428372,0.6733601466049113,0.6611529642974123,0.6801948051948052,0.6747835497835498
20,0.6534490830368466,0.706359827766787,0.7173228062894366,0.6238945299705208,0.6607142857142857,0.6423160173160173
