epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7631721998351851,0.5422322775263951,0.788018344374607,0.5420078611202096,0.5097402597402597,0.5335497835497836
2,0.7186409208509658,0.5797770088427527,0.7036621520460928,0.5959711758925647,0.6130952380952381,0.5865800865800865
3,0.695351545989903,0.6264158755508237,0.6871243913968405,0.6372420569931215,0.6163419913419913,0.6179653679653679
4,0.6833069973521763,0.652293496584154,0.7059720234222003,0.6491156239764166,0.6087662337662337,0.6287878787878788
5,0.6814337453031851,0.6556797681365155,0.7061525281598444,0.6330658368817557,0.6158008658008658,0.6125541125541125
6,0.6788531889323316,0.6507999881702304,0.7739942363642771,0.576564035375041,0.5963203463203464,0.5725108225108225
7,0.6639458881484137,0.6872356785851595,0.743019677447981,0.5910579757615461,0.5432900432900433,0.551948051948052
8,0.6701176480530134,0.6708070860319996,0.7258506924005095,0.6006387160170324,0.6152597402597403,0.5952380952380952
9,0.6510490375406602,0.7054387365806051,0.7088098207015875,0.6424009171306911,0.6174242424242424,0.6136363636363636
10,0.6559954270038729,0.694141306598054,0.7615795509166309,0.6008843760235834,0.5568181818181818,0.5595238095238095
11,0.6386905943646151,0.7263182799514979,0.8000646990464733,0.6105470029479201,0.612012987012987,0.6493506493506493
12,0.6504405690174476,0.7054387365806051,0.6925629044709221,0.6750736980019653,0.6655844155844156,0.6688311688311688
13,0.6432413565567117,0.7322923136071925,0.7394291014846311,0.6161971830985915,0.5827922077922078,0.5925324675324676
14,0.6543488627555324,0.690932481589921,0.9055758964395669,0.6212741565673109,0.5903679653679653,0.5876623376623377
15,0.651838204362034,0.713778724159347,0.7247264036162548,0.6216835899115624,0.6406926406926406,0.6201298701298701
16,0.6454481512113335,0.7155531896016325,0.6861042158866147,0.6343760235833606,0.6385281385281385,0.6277056277056277
17,0.6331937711223278,0.7263922160115932,0.9855484521352552,0.5796757287913528,0.5351731601731602,0.5351731601731602
18,0.6200954272856121,0.740188684825363,0.7096302696141993,0.6621356043236161,0.6341991341991342,0.6309523809523809
19,0.6290764615426656,0.7331647591163162,0.6831333371112835,0.6612348509662627,0.6363636363636364,0.6314935064935064
20,0.636789931269253,0.7316268890663354,0.6842217094489923,0.6474778905994104,0.5903679653679653,0.5995670995670995
