epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6678251258249294,0.6509735624964312,0.5533790253756339,0.7742788461538461,0.6575520833333334,0.6302083333333334
2,0.0003,0.6432993324250466,0.6429652258322389,0.5916616529749151,0.68125,0.5690104166666666,0.5052083333333334
3,0.0003,0.6087208727481167,0.6859904071261349,0.5832202915559735,0.7997596153846154,0.703125,0.6783854166666666
4,0.0003,0.6219931508473723,0.6764689088105978,0.5377468832752161,0.7858173076923077,0.671875,0.6197916666666666
5,0.0003,0.6097234353149851,0.675897904413864,0.5708697950630858,0.7300480769230769,0.6315104166666666,0.5768229166666666
6,0.0003,0.6093332451138296,0.6765831096899446,0.5995824337005615,0.7375,0.6328125,0.578125
7,0.0003,0.6063957125623635,0.6917861017529835,0.5726213047378942,0.7177884615384615,0.58984375,0.5364583333333334
8,0.0003,0.6153822613572612,0.6644635413692686,0.5939794318717823,0.7012019230769231,0.625,0.5598958333333334
9,0.0003,0.6082354112093246,0.6786101752983498,0.6171918579360895,0.7786057692307692,0.6223958333333334,0.5703125
10,0.0003,0.6082592460587058,0.6858619311368698,0.5748621518151802,0.7283653846153846,0.6302083333333334,0.5794270833333334
11,0.0003,0.5923263309392857,0.7100867926683035,0.6126727555927477,0.7209134615384616,0.63671875,0.5807291666666666
12,0.0003,0.5896866927897917,0.7035059669959459,0.8085986961398208,0.7651442307692308,0.6666666666666666,0.5963541666666666
13,0.0003,0.5853034908588908,0.7147833038314395,0.5782373578924882,0.6985576923076923,0.58984375,0.5169270833333334
14,0.0003,0.6169736044563779,0.6745988694112944,0.56236935184713,0.7346153846153847,0.6145833333333334,0.59375
15,0.0003,0.5826934839979602,0.7143836007537258,0.5670779933009231,0.7290865384615385,0.6197916666666666,0.53125
16,0.0003,0.590636510357759,0.713070290641238,0.6065593884702314,0.7716346153846154,0.6640625,0.62890625
17,0.0003,0.5889397103102333,0.7094158625021413,0.568879386834931,0.74375,0.6484375,0.6197916666666666
18,0.0003,0.5934192867147884,0.7067464169474105,0.5699743680786669,0.7403846153846154,0.6106770833333334,0.5677083333333334
19,0.0003,0.5906331087779073,0.7114572032204648,0.5675725048048454,0.7709134615384615,0.6471354166666666,0.6158854166666666
20,0.0003,0.586820393736437,0.7179095529035574,0.5624680163567526,0.7276442307692308,0.6223958333333334,0.5768229166666666
