epoch,byol_loss,train_mean_alignment,val_mean_alignment,val_median_alignment,val_std_alignment,lr
1,2.0077346733638217,0.8492301596062524,0.24382204223158105,0.21608570218086243,0.08657682549981313,0.00015149999999999997
2,1.1081243285111018,0.8261482119560242,0.2249887137274657,0.19442521780729294,0.08520787281591018,2.9999999999999997e-06
