threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.0022748708724975586,0.0,0.47063409563409564,0.23076923076923078,0.42,0.17307692307692307,0.44,0.09615384615384616,0.495
0.0072520369291305545,0.006666666666666666,0.47115384615384615,0.23076923076923078,0.42,0.17307692307692307,0.44,0.11538461538461539,0.49
0.01222920298576355,0.016666666666666666,0.4725831600831601,0.23076923076923078,0.42,0.17307692307692307,0.44,0.11538461538461539,0.49
0.017206369042396547,0.019999999999999997,0.4725831600831601,0.23076923076923078,0.42,0.17307692307692307,0.44,0.11538461538461539,0.47000000000000003
0.022183535099029542,0.02333333333333333,0.47063409563409564,0.23076923076923078,0.42,0.15384615384615385,0.44,0.09615384615384616,0.47000000000000003
0.027160701155662537,0.026666666666666665,0.4708939708939709,0.23076923076923078,0.42,0.15384615384615385,0.44,0.09615384615384616,0.47000000000000003
0.032137867212295536,0.03,0.4708939708939709,0.23076923076923078,0.42,0.15384615384615385,0.44,0.09615384615384616,0.47000000000000003
0.03711503326892853,0.03833333333333333,0.47115384615384615,0.23076923076923078,0.42,0.15384615384615385,0.44,0.11538461538461539,0.47000000000000003
0.042092199325561526,0.04666666666666666,0.47063409563409564,0.23076923076923078,0.42,0.15384615384615385,0.44,0.11538461538461539,0.47000000000000003
0.04706936538219452,0.04833333333333332,0.47128378378378377,0.23076923076923078,0.42,0.15384615384615385,0.44,0.1346153846153846,0.47000000000000003
0.052046531438827516,0.05,0.471543659043659,0.23076923076923078,0.42,0.15384615384615385,0.44,0.1346153846153846,0.47000000000000003
0.05702369749546051,0.055,0.4710239085239085,0.23076923076923078,0.42,0.15384615384615385,0.44,0.11538461538461539,0.485
0.06200086355209351,0.056666666666666664,0.47011434511434513,0.23076923076923078,0.42,0.15384615384615385,0.44,0.11538461538461539,0.485
0.06697802960872651,0.06333333333333332,0.4708939708939709,0.23076923076923078,0.42,0.1346153846153846,0.455,0.09615384615384616,0.495
0.0719551956653595,0.06833333333333333,0.46855509355509356,0.21153846153846154,0.42,0.1346153846153846,0.455,0.09615384615384616,0.495
0.0769323617219925,0.07333333333333332,0.4688149688149688,0.21153846153846154,0.42,0.1346153846153846,0.455,0.09615384615384616,0.495
0.0819095277786255,0.08666666666666666,0.46907484407484407,0.23076923076923078,0.41500000000000004,0.1346153846153846,0.46,0.09615384615384616,0.495
0.08688669383525849,0.09666666666666666,0.4681652806652807,0.23076923076923078,0.41500000000000004,0.1346153846153846,0.46,0.09615384615384616,0.495
0.09186385989189148,0.10833333333333332,0.4677754677754678,0.25,0.41500000000000004,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.09684102594852448,0.11,0.4677754677754678,0.25,0.41500000000000004,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.10181819200515747,0.11333333333333333,0.4671257796257796,0.25,0.42,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.10679535806179047,0.11666666666666665,0.465956340956341,0.17307692307692307,0.43,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.11177252411842346,0.12166666666666666,0.465956340956341,0.17307692307692307,0.435,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.11674969017505646,0.12666666666666665,0.46517671517671516,0.17307692307692307,0.445,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
0.12172685623168947,0.12833333333333333,0.4656964656964657,0.17307692307692307,0.445,0.1346153846153846,0.47000000000000003,0.07692307692307693,0.495
