epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.786974899285759,0.47129931339462355,0.7170981685502813,0.5824598755322633,0.5627705627705628,0.5367965367965368
2,0.7249612718625785,0.5862620737809845,0.7194227452307301,0.5935964624959057,0.6017316017316018,0.551948051948052
3,0.7043672230508592,0.6090422436867218,0.6922634605785393,0.6248771699967245,0.6271645021645021,0.6130952380952381
4,0.6917189618341284,0.632927964622367,0.695276167870297,0.5861447756305274,0.6125541125541125,0.5914502164502164
5,0.700860137955036,0.6212323984638659,0.689462610432132,0.6325745168686537,0.6645021645021645,0.6520562770562771
6,0.6920317681007135,0.6367537530548121,0.6952882183072034,0.5939240091713069,0.6347402597402597,0.625
7,0.6887204738224254,0.649234842313511,0.7001248465036398,0.5655912217490993,0.5833333333333334,0.5768398268398268
8,0.6918506457135568,0.6459836494821366,0.694388204393766,0.6200458565345561,0.6174242424242424,0.6066017316017316
9,0.6749508897463481,0.6739206330734319,0.6822869798641321,0.6405994104159842,0.6385281385281385,0.6260822510822511
10,0.6720258800032871,0.6793174677062725,0.6945724088117617,0.6198820831968556,0.6044372294372294,0.6130952380952381
11,0.6757363784936519,0.6741242872105202,0.7029116366069981,0.6193907631837536,0.6011904761904762,0.6147186147186147
12,0.678716693906223,0.6615268241591994,0.6932321829259942,0.6637733377006223,0.6536796536796536,0.6520562770562771
13,0.6732954599109351,0.6865762830210637,0.7529610482013189,0.6299541434654439,0.6055194805194806,0.5952380952380952
14,0.6438187602298712,0.7275980449202839,0.6951133911398208,0.617097936455945,0.5887445887445888,0.5930735930735931
15,0.652652466063406,0.7076108460374724,0.6942274341707201,0.6487061906321651,0.6520562770562771,0.6406926406926406
16,0.6601102185015585,0.6949406493657628,0.6816759659518524,0.6636914510317721,0.6607142857142857,0.6655844155844156
17,0.6665432333167083,0.6771209123705342,0.6952879872708511,0.614723223059286,0.6093073593073594,0.5773809523809523
18,0.6606907592100255,0.6946497148842081,0.6984346038704619,0.6557484441532918,0.637987012987013,0.6369047619047619
19,0.648612255831949,0.7101128825788432,0.6725064809533798,0.6600884376023584,0.6531385281385281,0.6471861471861472
20,0.6424824690117555,0.7274234842313511,0.7305761737014176,0.6279888634130364,0.6601731601731602,0.6471861471861472
