epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.7441149855750838,0.57050010803136,0.7470526674289587,0.6008843760235834,0.5854978354978355,0.5833333333333334
2,0.7107595932249929,0.569664794123094,0.7274838319612206,0.5712414018997707,0.5335497835497836,0.5411255411255411
3,0.6953298033842075,0.602757114636706,0.707837165313394,0.6215198165738618,0.6044372294372294,0.6087662337662337
4,0.6981098409571679,0.5957968084449657,0.7036589565444794,0.6145594497215853,0.625,0.6174242424242424
5,0.6833742010827158,0.6359883326131243,0.702319881693668,0.6422371437929905,0.6201298701298701,0.6255411255411255
6,0.7018351238537458,0.5904415396012099,0.7053591238067055,0.6009662626924337,0.6087662337662337,0.604978354978355
7,0.6857624622731427,0.6301237730724119,0.6999374462194764,0.6306092368162464,0.6428571428571429,0.6542207792207793
8,0.6796188282031639,0.6456995802210013,0.7437571955201093,0.6290533901080904,0.604978354978355,0.6028138528138528
9,0.6807429896850212,0.6389784863263165,0.7283994227374365,0.6279888634130364,0.6093073593073594,0.6033549783549783
10,0.6840087572343988,0.6332643990369776,0.7058140591743889,0.6416639371110383,0.6130952380952381,0.6114718614718615
11,0.6852030355166766,0.626913698376443,0.6948766097745399,0.6473141172617098,0.6396103896103896,0.6320346320346321
12,0.6681522376397077,0.6704734860176554,0.7122207722350362,0.6389616770389781,0.6363636363636364,0.6266233766233766
13,0.6809260865442114,0.6406413976171369,0.6948178508048393,0.6333114968883066,0.6439393939393939,0.6628787878787878
14,0.669961745754566,0.6604265695413297,0.704016262420456,0.6476416639371111,0.6515151515151515,0.6374458874458875
15,0.6679541886242386,0.6725183653311932,0.7510687067238927,0.6072715361939076,0.5524891774891775,0.5643939393939394
16,0.6673504114930147,0.6680659299956787,0.7114218375916146,0.6653291844087782,0.6601731601731602,0.6590909090909091
17,0.6569178212701885,0.6781089882091487,0.7226036770628133,0.6276613167376351,0.6163419913419913,0.6071428571428571
18,0.6528511762619018,0.6994027409099327,0.7014157855000336,0.6484605306256142,0.6298701298701299,0.6217532467532467
19,0.6709739825304817,0.6630000308661028,0.7090654512611004,0.6451031772027513,0.6147186147186147,0.6103896103896104
20,0.6673499450184941,0.6679540403728625,0.691728506886631,0.666557484441533,0.6861471861471862,0.6834415584415584
