threshold,df_fraction,patient_auc,sensitivity_at_spec0p8,threshold_for_spec0p8,sensitivity_at_spec0p85,threshold_for_spec0p85,sensitivity_at_spec0p9,threshold_for_spec0p9
0.00017115473747253418,0.0,0.579002079002079,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.005168857872486114,0.006666666666666666,0.5766632016632016,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.010166561007499695,0.015,0.5766632016632016,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.015164264142513276,0.019999999999999997,0.5773128898128899,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.020161967277526855,0.02333333333333333,0.5774428274428275,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.025159670412540434,0.025,0.577962577962578,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.030157373547554017,0.026666666666666665,0.577962577962578,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.03515507668256759,0.035,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.040152779817581176,0.04166666666666666,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.04515048295259476,0.04333333333333333,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.050148186087608335,0.05,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.05514588922262192,0.05166666666666666,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.0601435923576355,0.05333333333333333,0.5792619542619543,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.06514129549264908,0.06,0.5791320166320166,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.07013899862766265,0.06166666666666666,0.5805613305613305,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.07513670176267624,0.06833333333333332,0.5801715176715176,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.08013440489768982,0.07333333333333332,0.5804313929313929,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.0851321080327034,0.07833333333333332,0.5818607068607069,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.09012981116771698,0.08666666666666668,0.5812110187110187,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.09512751430273056,0.08833333333333332,0.5813409563409564,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.10012521743774414,0.105,0.5806912681912682,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.10512292057275772,0.11333333333333333,0.5806912681912682,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.1101206237077713,0.12166666666666665,0.5780925155925156,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.11511832684278488,0.13,0.5766632016632016,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.12011602997779847,0.13666666666666666,0.575493762993763,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.12511373311281204,0.14166666666666666,0.574454261954262,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.13011143624782562,0.14833333333333332,0.5745841995841996,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.1351091393828392,0.15666666666666665,0.5740644490644491,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.14010684251785277,0.17,0.5751039501039501,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.14510454565286637,0.17833333333333334,0.5771829521829522,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.15010224878787995,0.185,0.5749740124740125,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
0.15509995192289353,0.19,0.5747141372141372,0.3076923076923077,0.715,0.25,0.76,0.09615384615384616,0.86
