epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.713397892099796,0.6100019383601473,0.5437704492033574,0.7401442307692307,0.6015625,0.5846354166666666
2,0.0003,0.6758660793107728,0.6134771411956913,0.6845003868404188,0.6382211538461539,0.5130208333333334,0.5130208333333334
3,0.0003,0.6802870342046907,0.6102788469526209,0.5509621866962366,0.7519230769230769,0.64453125,0.5572916666666666
4,0.0003,0.6711207307604673,0.625349597097998,0.5834197767993861,0.653125,0.5026041666666666,0.5
5,0.0003,0.671797784248201,0.6188007088859967,0.5201663929119444,0.7987980769230769,0.6875,0.6653645833333334
6,0.0003,0.6860541931473383,0.5651842826682912,0.5767497849046138,0.7403846153846154,0.6236979166666666,0.59375
7,0.0003,0.6693574902248067,0.6103065378118683,0.5353980273531195,0.7728365384615384,0.66796875,0.6458333333333334
8,0.0003,0.6736259700441518,0.6126741062775178,0.5741990741930509,0.7389423076923077,0.5494791666666666,0.6184895833333334
9,0.0003,0.6742500879190149,0.6061736770691994,0.546266397886109,0.7588942307692308,0.6471354166666666,0.6484375
10,0.0003,0.6632519507958944,0.6377343338963808,0.5600158729051289,0.7132211538461538,0.6080729166666666,0.609375
11,0.0003,0.6526868184014122,0.6560933735773821,0.5380727366397255,0.7682692307692308,0.6106770833333334,0.6119791666666666
12,0.0003,0.66140481642764,0.6360175006230443,0.5589637881831119,0.7163461538461539,0.59375,0.6393229166666666
13,0.0003,0.6603981649914984,0.6363844045080719,0.5543099369919091,0.7521634615384616,0.5911458333333334,0.5885416666666666
14,0.0003,0.6573448146727219,0.6496552488023704,0.5545269376353213,0.7778846153846154,0.7044270833333334,0.6744791666666666
15,0.0003,0.6490561739839736,0.6740855093733559,0.555078903834025,0.74375,0.64453125,0.6653645833333334
16,0.0003,0.6483979773993539,0.6756777337800792,0.5844259471224066,0.6901442307692308,0.5611979166666666,0.4869791666666667
17,0.0003,0.6546403129305384,0.651621299808933,0.5974219765579492,0.7204326923076924,0.6223958333333334,0.546875
18,0.0003,0.6540578374571533,0.6432448148866059,0.558264508581998,0.7372596153846154,0.5768229166666666,0.5755208333333334
19,0.0003,0.6545560712074683,0.6504582837205438,0.5441657095624689,0.7783653846153846,0.6731770833333334,0.64453125
20,0.0003,0.6547775162328587,0.6555949381109296,0.569038102501317,0.7305288461538462,0.6731770833333334,0.6380208333333334
