epoch,lr,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.0003,0.6618156230565414,0.6584053550245721,0.5451484604885704,0.7985576923076924,0.7057291666666666,0.6640625
2,0.0003,0.6371413102492031,0.6392419363949613,0.5812239354116875,0.6932692307692307,0.56640625,0.5065104166666666
3,0.0003,0.6034924429725803,0.6824973168389539,0.5598368791111729,0.8014423076923077,0.71875,0.66796875
4,0.0003,0.6143215126332856,0.6761424617296503,0.5368244721178423,0.7778846153846154,0.6848958333333334,0.6276041666666666
5,0.0003,0.6026563153169173,0.6808026888098062,0.557265181290476,0.7427884615384616,0.65234375,0.5768229166666666
6,0.0003,0.6007173130813154,0.6873552505225103,0.5684584107315331,0.7504807692307692,0.6458333333333334,0.5677083333333334
7,0.0003,0.6041280840721459,0.6890498785516579,0.5741656412158096,0.6961538461538461,0.5872395833333334,0.4947916666666667
8,0.0003,0.6199436756785248,0.6399056657063774,0.5721411098513687,0.7069711538461538,0.625,0.53125
9,0.0003,0.6066718483112647,0.68165000282438,0.5593821270424023,0.7591346153846154,0.6510416666666666,0.53515625
10,0.0003,0.5996543489227789,0.6827797548438118,0.5687762394286039,0.7235576923076923,0.640625,0.5611979166666666
11,0.0003,0.592086157270234,0.7017172230695362,0.5805502230660957,0.7427884615384616,0.6549479166666666,0.5716145833333334
12,0.0003,0.5928648358216949,0.6958990001694628,0.5842759525566771,0.7927884615384615,0.71875,0.6588541666666666
13,0.0003,0.58597008294015,0.7163051460204485,0.5877080381962291,0.7040865384615385,0.59765625,0.4895833333333333
14,0.0003,0.6070301770649553,0.6773428232502966,0.552801932159223,0.7610576923076923,0.6809895833333334,0.5377604166666666
15,0.0003,0.5792325311044016,0.713918544879399,0.5796407074259039,0.6911057692307693,0.5533854166666666,0.44140625
16,0.0003,0.5900169338351829,0.7123933796531662,0.5409400285336009,0.7622596153846154,0.6575520833333334,0.6028645833333334
17,0.0003,0.5901763281968805,0.7007145681522906,0.5583887079305816,0.7290865384615385,0.6276041666666666,0.5416666666666666
18,0.0003,0.5867393417072914,0.7057560865390047,0.5764131138199254,0.6879807692307692,0.5572916666666666,0.4583333333333333
19,0.0003,0.5849821048647069,0.7167570468282212,0.6520467243696514,0.7757211538461538,0.6888020833333334,0.62109375
20,0.0003,0.5933920572297858,0.7080014686776253,0.5501971004302042,0.7704326923076923,0.6875,0.61328125
