epoch,train_loss,train_auc,val_loss,val_pair_auc,val_patient_auc_max,val_patient_auc_mean
1,0.8255748443114452,0.4842171717171717,0.8209811004066686,0.5454471012119227,0.5827922077922078,0.5822510822510822
2,0.7404246911024436,0.6382575757575758,0.8751355733392071,0.5098264002620373,0.5622294372294372,0.5384199134199135
3,0.6849364042282104,0.6991792929292929,0.7415210733628783,0.5265312807075008,0.5086580086580087,0.5232683982683982
4,0.6567131724113073,0.7174873737373737,0.744692176261444,0.534474287585981,0.5005411255411255,0.5216450216450217
5,0.6277016737522223,0.7490530303030303,0.708500066025906,0.5714870619063217,0.571969696969697,0.5746753246753247
6,0.5932209186064892,0.7673611111111112,0.7537020514591024,0.5658368817556502,0.5438311688311688,0.5681818181818182
7,0.6354489020812206,0.7181186868686869,0.7135515765768308,0.5900753357353423,0.5670995670995671,0.5946969696969697
8,0.624445786460852,0.7316919191919192,0.7197489172493646,0.5623976416639371,0.551948051948052,0.5741341991341992
9,0.6117711281165098,0.7462121212121212,0.7477439521649561,0.5828693088765149,0.5925324675324676,0.5914502164502164
10,0.5623045269495401,0.8049242424242424,0.7440199699788284,0.5794300687848019,0.5887445887445888,0.6022727272727273
11,0.58045605245309,0.7919823232323232,0.7213632512712332,0.5695217818539142,0.6001082251082251,0.6066017316017316
12,0.5542011688917111,0.8279671717171717,0.7396980555961621,0.561824434981985,0.6022727272727273,0.6185064935064936
13,0.6058498387917494,0.7553661616161617,0.7313570180617341,0.5655912217490993,0.6158008658008658,0.6185064935064936
14,0.5820009968219659,0.7881944444444444,0.7485386829492878,0.5638716017032427,0.6412337662337663,0.5882034632034632
15,0.6039542968456562,0.7522095959595959,0.7851061005293412,0.5679659351457582,0.5974025974025974,0.6125541125541125
16,0.5678053116187071,0.7859848484848485,0.7425147536059767,0.583933835571569,0.6266233766233766,0.6109307359307359
17,0.5851634328181927,0.7863005050505051,0.7204032419107012,0.5545365214543072,0.5946969696969697,0.5898268398268398
18,0.5866506772163587,0.7916666666666666,0.7675566671456037,0.5498689813298395,0.5817099567099567,0.6011904761904762
19,0.596838021889711,0.7446338383838383,0.7443998320204767,0.5534719947592532,0.5979437229437229,0.6033549783549783
20,0.5656684109797845,0.7964015151515151,0.724218098030907,0.5573206681952179,0.6385281385281385,0.5930735930735931
